time,scenario,event_id,severity,affected_node,affected_link,affected_node_position,affected_link_position,service_id,user_id,service_type,request_rate,response_time,base_response_time,dependency_count,current_edge,cloud_node,last_violation
55,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,0,0,latency,7.87231,87.82285,34.0,1,edge_4,cloud_0,0
55,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,1,1,reliability,17.28974,104.31529,55.5,2,edge_3,cloud_0,0
55,normal,-1,0.0,,,-1,-1,2,2,cost,10.09015,118.37447,73.0,3,edge_4,cloud_0,0
55,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,26.84265,89.40451,38.5,4,edge_1,cloud_0,0
55,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,4,4,reliability,15.51458,113.55943,60.0,5,edge_4,cloud_0,1
55,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,5,5,cost,33.84467,125.24062,70.0,1,edge_3,cloud_0,0
55,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,42.53018,89.09023,35.5,2,edge_2,cloud_0,0
55,node_overload,4,0.26867,edge_1,edge_1-edge_2,2,1,7,7,reliability,19.5182,105.29523,57.0,3,edge_1,cloud_0,0
56,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,0,0,latency,7.47247,86.22222,34.0,1,edge_4,cloud_0,0
56,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,1,1,reliability,18.21709,105.78184,55.5,2,edge_3,cloud_0,0
56,normal,-1,0.0,,,-1,-1,2,2,cost,9.86118,114.91781,73.0,3,edge_4,cloud_0,0
56,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,27.98401,96.14069,38.5,4,edge_1,cloud_0,0
56,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,4,4,reliability,17.3509,116.58209,60.0,5,edge_4,cloud_0,1
56,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,5,5,cost,35.11815,130.62189,70.0,1,edge_3,cloud_0,0
56,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,42.68879,89.81406,35.5,2,edge_2,cloud_0,0
56,node_overload,4,0.26867,edge_1,edge_1-edge_2,2,1,7,7,reliability,18.84867,103.58442,57.0,3,edge_1,cloud_0,1
57,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,0,0,latency,8.52359,85.50094,34.0,1,edge_4,cloud_0,0
57,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,1,1,reliability,16.02918,102.12967,55.5,2,edge_3,cloud_0,1
57,normal,-1,0.0,,,-1,-1,2,2,cost,10.37138,117.60103,73.0,3,edge_4,cloud_0,0
57,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,27.82009,92.55133,38.5,4,edge_1,cloud_0,0
57,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,4,4,reliability,17.12418,117.70675,60.0,5,edge_4,cloud_0,1
57,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,5,5,cost,30.38036,120.96759,70.0,1,edge_3,cloud_0,0
57,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,40.83926,85.13082,35.5,2,edge_2,cloud_0,0
57,node_overload,4,0.26867,edge_1,edge_1-edge_2,2,1,7,7,reliability,19.79015,104.67851,57.0,3,edge_1,cloud_0,1
58,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,0,0,latency,8.45618,89.63935,34.0,1,edge_4,cloud_0,0
58,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,1,1,reliability,18.42114,109.58418,55.5,2,edge_3,cloud_0,0
58,normal,-1,0.0,,,-1,-1,2,2,cost,9.79671,118.07929,73.0,3,edge_4,cloud_0,0
58,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,24.41988,91.65592,38.5,4,edge_1,cloud_0,0
58,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,4,4,reliability,18.37698,115.76118,60.0,5,edge_4,cloud_0,1
58,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,5,5,cost,35.45324,125.0038,70.0,1,edge_3,cloud_0,0
58,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,35.66423,86.00887,35.5,2,edge_2,cloud_0,0
58,node_overload,4,0.26867,edge_1,edge_1-edge_2,2,1,7,7,reliability,22.64035,108.08263,57.0,3,edge_1,cloud_0,1
59,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,0,0,latency,8.12224,86.55846,34.0,1,edge_4,cloud_0,0
59,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,1,1,reliability,16.21407,100.15235,55.5,2,edge_3,cloud_0,1
59,normal,-1,0.0,,,-1,-1,2,2,cost,10.03868,120.93494,73.0,3,edge_4,cloud_0,0
59,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,21.06524,85.94429,38.5,4,edge_1,cloud_0,0
59,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,4,4,reliability,16.29687,118.01297,60.0,5,edge_4,cloud_0,1
59,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,5,5,cost,30.00574,122.64648,70.0,1,edge_3,cloud_0,0
59,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,30.53847,85.76977,35.5,2,edge_2,cloud_0,0
59,link_congestion,10,0.37062,edge_1,edge_1-edge_2,2,1,7,7,reliability,21.25156,102.78366,57.0,3,edge_1,cloud_0,0
60,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,0,0,latency,7.69189,83.32426,34.0,1,edge_4,cloud_0,0
60,normal,-1,0.0,,,-1,-1,1,1,reliability,7.63747,78.6542,55.5,2,edge_3,cloud_0,0
60,normal,-1,0.0,,,-1,-1,2,2,cost,9.70598,118.2061,73.0,3,edge_4,cloud_0,0
60,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,16.9595,74.05118,38.5,4,edge_1,cloud_0,0
60,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,4,4,reliability,16.03646,116.07725,60.0,5,edge_4,cloud_0,1
60,normal,-1,0.0,,,-1,-1,5,5,cost,15.24236,97.06907,70.0,1,edge_3,cloud_0,0
60,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,25.62513,64.91816,35.5,2,edge_2,cloud_0,0
60,link_congestion,10,0.37062,edge_1,edge_1-edge_2,2,1,7,7,reliability,20.70117,90.50633,57.0,3,edge_1,cloud_0,0
61,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,0,0,latency,7.29062,84.5112,34.0,1,edge_4,cloud_0,0
61,normal,-1,0.0,,,-1,-1,1,1,reliability,7.99393,80.79211,55.5,2,edge_3,cloud_0,0
61,normal,-1,0.0,,,-1,-1,2,2,cost,9.4766,116.15955,73.0,3,edge_4,cloud_0,0
61,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,15.49809,75.30571,38.5,4,edge_1,cloud_0,0
61,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,4,4,reliability,15.29625,112.29728,60.0,5,edge_4,cloud_0,1
61,normal,-1,0.0,,,-1,-1,5,5,cost,14.82633,97.16023,70.0,1,edge_3,cloud_0,0
61,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,22.08145,63.82775,35.5,2,edge_2,cloud_0,0
61,link_congestion,10,0.37062,edge_1,edge_1-edge_2,2,1,7,7,reliability,22.36748,96.95448,57.0,3,edge_1,cloud_0,1
62,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,0,0,latency,6.46808,84.215,34.0,1,edge_4,cloud_0,0
62,normal,-1,0.0,,,-1,-1,1,1,reliability,7.62601,80.96485,55.5,2,edge_3,cloud_0,0
62,normal,-1,0.0,,,-1,-1,2,2,cost,8.77399,117.24445,73.0,3,edge_4,cloud_0,0
62,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,15.89132,70.42749,38.5,4,edge_1,cloud_0,0
62,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,4,4,reliability,13.54578,114.32112,60.0,5,edge_4,cloud_0,1
62,normal,-1,0.0,,,-1,-1,5,5,cost,14.13036,94.86651,70.0,1,edge_3,cloud_0,0
62,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,21.87773,66.83868,35.5,2,edge_2,cloud_0,0
62,link_congestion,10,0.37062,edge_1,edge_1-edge_2,2,1,7,7,reliability,24.23576,86.9193,57.0,3,edge_1,cloud_0,0
63,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,0,0,latency,7.49905,87.67496,34.0,1,edge_4,cloud_0,0
63,normal,-1,0.0,,,-1,-1,1,1,reliability,7.77089,78.61723,55.5,2,edge_3,cloud_0,0
63,normal,-1,0.0,,,-1,-1,2,2,cost,9.37197,117.17244,73.0,3,edge_4,cloud_0,0
63,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,3,latency,14.29398,71.4538,38.5,4,edge_1,cloud_0,0
63,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,4,4,reliability,14.58771,115.46103,60.0,5,edge_4,cloud_0,0
63,normal,-1,0.0,,,-1,-1,5,5,cost,14.75439,97.15598,70.0,1,edge_3,cloud_0,0
63,burst,0,0.30723,edge_1,access_0-edge_1,1,0,6,6,latency,22.45698,65.93552,35.5,2,edge_2,cloud_0,0
63,normal,-1,0.0,,,-1,-1,7,7,reliability,17.11025,89.83631,57.0,3,edge_1,cloud_0,0
64,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,0,0,latency,7.52252,81.16923,34.0,1,edge_4,cloud_0,0
64,normal,-1,0.0,,,-1,-1,1,1,reliability,8.20854,81.9945,55.5,2,edge_3,cloud_0,0
64,normal,-1,0.0,,,-1,-1,2,2,cost,9.11961,114.19901,73.0,3,edge_4,cloud_0,0
64,normal,-1,0.0,,,-1,-1,3,3,latency,10.49951,63.57438,38.5,4,edge_1,cloud_0,0
64,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,4,4,reliability,15.14846,111.87787,60.0,5,edge_4,cloud_0,0
64,normal,-1,0.0,,,-1,-1,5,5,cost,14.16086,97.09475,70.0,1,edge_3,cloud_0,0
64,normal,-1,0.0,,,-1,-1,6,6,latency,15.28911,60.60894,35.5,2,edge_2,cloud_0,0
64,normal,-1,0.0,,,-1,-1,7,7,reliability,17.40828,87.89139,57.0,3,edge_1,cloud_0,0
65,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,0,0,latency,8.20284,78.17395,34.0,1,edge_4,cloud_0,0
65,normal,-1,0.0,,,-1,-1,1,1,reliability,7.90112,78.39648,55.5,2,edge_3,cloud_0,0
65,normal,-1,0.0,,,-1,-1,2,2,cost,8.87762,111.79478,73.0,3,edge_4,cloud_0,0
65,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,3,3,latency,19.10466,79.10875,38.5,4,edge_1,cloud_0,0
65,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,4,4,reliability,16.56314,109.12196,60.0,5,edge_4,cloud_0,0
65,normal,-1,0.0,,,-1,-1,5,5,cost,13.63264,97.55602,70.0,1,edge_3,cloud_0,0
65,normal,-1,0.0,,,-1,-1,6,6,latency,15.89917,60.88824,35.5,2,edge_2,cloud_0,0
65,normal,-1,0.0,,,-1,-1,7,7,reliability,17.81289,94.28564,57.0,3,edge_1,cloud_0,0
66,mixed,21,0.28507,edge_0,edge_0-edge_1,3,2,0,0,latency,14.93307,87.5265,34.0,1,edge_4,cloud_0,0
66,normal,-1,0.0,,,-1,-1,1,1,reliability,7.63668,78.02328,55.5,2,edge_3,cloud_0,0
66,normal,-1,0.0,,,-1,-1,2,2,cost,9.13926,106.83983,73.0,3,edge_4,cloud_0,0
66,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,3,3,latency,23.3581,85.46479,38.5,4,edge_1,cloud_0,0
66,mixed,21,0.28507,edge_0,edge_0-edge_1,3,2,4,4,reliability,31.66002,112.66035,60.0,5,edge_4,cloud_0,0
66,normal,-1,0.0,,,-1,-1,5,5,cost,14.39531,97.37811,70.0,1,edge_3,cloud_0,0
66,normal,-1,0.0,,,-1,-1,6,6,latency,15.5166,58.84851,35.5,2,edge_2,cloud_0,0
66,normal,-1,0.0,,,-1,-1,7,7,reliability,17.41977,96.29961,57.0,3,edge_1,cloud_0,0
67,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,0,0,latency,8.13238,82.04368,34.0,1,edge_4,cloud_0,0
67,normal,-1,0.0,,,-1,-1,1,1,reliability,7.86891,78.10464,55.5,2,edge_3,cloud_0,0
67,normal,-1,0.0,,,-1,-1,2,2,cost,9.46676,107.18242,73.0,3,edge_4,cloud_0,0
67,link_congestion,9,0.24518,edge_1,access_0-edge_1,1,0,3,3,latency,15.12604,79.49758,38.5,4,edge_1,cloud_0,0
67,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,4,4,reliability,17.54058,114.15829,60.0,5,edge_4,cloud_0,1
67,normal,-1,0.0,,,-1,-1,5,5,cost,14.82503,95.78716,70.0,1,edge_3,cloud_0,0
67,normal,-1,0.0,,,-1,-1,6,6,latency,15.60117,57.21036,35.5,2,edge_2,cloud_0,0
67,link_congestion,9,0.24518,edge_1,access_0-edge_1,1,0,7,7,reliability,23.87629,98.76663,57.0,3,edge_1,cloud_0,0
68,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,0,0,latency,8.99424,76.09581,34.0,1,edge_1,cloud_0,0
68,link_congestion,13,0.2917,edge_2,access_1-edge_2,1,0,1,1,reliability,10.85508,107.36111,55.5,2,edge_1,cloud_0,0
68,normal,-1,0.0,,,-1,-1,2,2,cost,9.3069,102.01401,73.0,3,edge_3,cloud_0,0
68,link_congestion,9,0.24518,edge_1,access_0-edge_1,1,0,3,3,latency,15.36933,66.04874,38.5,4,edge_2,cloud_0,0
68,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,4,4,reliability,18.41906,102.86693,60.0,5,edge_1,cloud_0,1
68,normal,-1,0.0,,,-1,-1,5,5,cost,14.46,122.62803,70.0,1,edge_1,cloud_0,0
68,normal,-1,0.0,,,-1,-1,6,6,latency,16.80556,83.13053,35.5,2,edge_1,cloud_0,0
68,link_congestion,9,0.24518,edge_1,access_0-edge_1,1,0,7,7,reliability,25.24836,86.62852,57.0,3,edge_2,cloud_0,0
69,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,0,0,latency,9.88566,75.01125,34.0,1,edge_1,cloud_0,0
69,link_congestion,13,0.2917,edge_2,access_1-edge_2,1,0,1,1,reliability,11.25936,106.85364,55.5,2,edge_1,cloud_0,1
69,normal,-1,0.0,,,-1,-1,2,2,cost,9.64737,99.83461,73.0,3,edge_3,cloud_0,0
69,link_congestion,9,0.24518,edge_1,access_0-edge_1,1,0,3,3,latency,16.86541,67.40084,38.5,4,edge_2,cloud_0,0
69,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,4,4,reliability,18.60893,103.18961,60.0,5,edge_1,cloud_0,1
69,normal,-1,0.0,,,-1,-1,5,5,cost,14.86008,122.32268,70.0,1,edge_1,cloud_0,0
69,mixed,29,0.27612,edge_0,edge_0-edge_1,3,2,6,6,latency,29.08056,93.19552,35.5,2,edge_1,cloud_0,0
69,link_congestion,9,0.24518,edge_1,access_0-edge_1,1,0,7,7,reliability,26.06994,90.67146,57.0,3,edge_2,cloud_0,0
70,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,0,0,latency,9.86314,75.41511,34.0,1,edge_1,cloud_0,0
70,link_congestion,13,0.2917,edge_2,access_1-edge_2,1,0,1,1,reliability,12.14602,108.34486,55.5,2,edge_1,cloud_0,1
70,normal,-1,0.0,,,-1,-1,2,2,cost,10.53829,105.6676,73.0,3,edge_3,cloud_0,0
70,link_congestion,9,0.24518,edge_1,access_0-edge_1,1,0,3,3,latency,16.91685,70.47053,38.5,4,edge_2,cloud_0,0
70,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,4,4,reliability,19.758,105.1043,60.0,5,edge_1,cloud_0,1
70,mixed,23,0.33804,edge_2,access_1-edge_2,1,0,5,5,cost,25.80291,130.505,70.0,1,edge_1,cloud_0,0
70,mixed,29,0.27612,edge_0,edge_0-edge_1,3,2,6,6,latency,33.31837,94.2794,35.5,2,edge_1,cloud_0,0
70,link_congestion,9,0.24518,edge_1,access_0-edge_1,1,0,7,7,reliability,26.93234,93.80725,57.0,3,edge_2,cloud_0,0
71,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,0,0,latency,9.22624,72.41257,34.0,1,edge_1,cloud_0,0
71,link_congestion,13,0.2917,edge_2,access_1-edge_2,1,0,1,1,reliability,11.64731,107.29412,55.5,2,edge_1,cloud_0,1
71,normal,-1,0.0,,,-1,-1,2,2,cost,10.27766,111.37484,73.0,3,edge_3,cloud_0,0
71,link_congestion,9,0.24518,edge_1,access_0-edge_1,1,0,3,3,latency,16.6749,73.63471,38.5,4,edge_2,cloud_0,0
71,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,4,4,reliability,19.17554,107.85212,60.0,5,edge_1,cloud_0,0
71,mixed,23,0.33804,edge_2,access_1-edge_2,1,0,5,5,cost,33.77303,133.55806,70.0,1,edge_1,cloud_0,0
71,mixed,29,0.27612,edge_0,edge_0-edge_1,3,2,6,6,latency,39.76826,99.197,35.5,2,edge_1,cloud_0,0
71,link_congestion,9,0.24518,edge_1,access_0-edge_1,1,0,7,7,reliability,26.98024,96.84816,57.0,3,edge_2,cloud_0,0
72,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,0,0,latency,9.28748,74.89458,34.0,1,edge_1,cloud_0,0
72,link_congestion,13,0.2917,edge_2,access_1-edge_2,1,0,1,1,reliability,11.58266,111.30427,55.5,2,edge_1,cloud_0,1
72,normal,-1,0.0,,,-1,-1,2,2,cost,10.38589,111.41588,73.0,3,edge_3,cloud_0,0
72,link_congestion,9,0.24518,edge_1,access_0-edge_1,1,0,3,3,latency,17.36756,81.2552,38.5,4,edge_2,cloud_0,0
72,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,4,4,reliability,18.15773,108.66437,60.0,5,edge_1,cloud_0,1
72,mixed,23,0.33804,edge_2,access_1-edge_2,1,0,5,5,cost,40.15797,140.83588,70.0,1,edge_1,cloud_0,0
72,mixed,29,0.27612,edge_0,edge_0-edge_1,3,2,6,6,latency,44.30485,98.67265,35.5,2,edge_1,cloud_0,0
72,link_congestion,9,0.24518,edge_1,access_0-edge_1,1,0,7,7,reliability,26.94418,104.8402,57.0,3,edge_2,cloud_0,0
73,normal,-1,0.0,,,-1,-1,0,0,latency,6.96131,74.64434,34.0,1,edge_1,cloud_0,0
73,link_congestion,47,0.30472,edge_4,edge_4-edge_0,4,3,1,1,reliability,10.66889,108.64131,55.5,2,edge_1,cloud_0,1
73,normal,-1,0.0,,,-1,-1,2,2,cost,10.53036,111.86896,73.0,3,edge_3,cloud_0,0
73,normal,-1,0.0,,,-1,-1,3,3,latency,12.81637,75.72472,38.5,4,edge_2,cloud_0,0
73,normal,-1,0.0,,,-1,-1,4,4,reliability,15.10031,103.54394,60.0,5,edge_1,cloud_0,1
73,link_congestion,47,0.30472,edge_4,edge_4-edge_0,4,3,5,5,cost,19.35638,126.39582,70.0,1,edge_1,cloud_0,0
73,mixed,60,0.3428,edge_1,edge_1-edge_2,2,1,6,6,latency,28.17539,96.33005,35.5,2,edge_1,cloud_0,0
73,normal,-1,0.0,,,-1,-1,7,7,reliability,19.62618,97.14575,57.0,3,edge_2,cloud_0,0
74,normal,-1,0.0,,,-1,-1,0,0,latency,7.41194,72.49245,34.0,1,edge_1,cloud_0,0
74,link_congestion,43,0.2563,edge_4,edge_4-edge_0,4,3,1,1,reliability,11.15958,106.91207,55.5,2,edge_1,cloud_0,1
74,normal,-1,0.0,,,-1,-1,2,2,cost,11.12987,110.77054,73.0,3,edge_3,cloud_0,0
74,normal,-1,0.0,,,-1,-1,3,3,latency,12.84659,74.30556,38.5,4,edge_2,cloud_0,0
74,normal,-1,0.0,,,-1,-1,4,4,reliability,14.70844,102.13235,60.0,5,edge_1,cloud_0,1
74,link_congestion,43,0.2563,edge_4,edge_4-edge_0,4,3,5,5,cost,19.93258,122.68635,70.0,1,edge_1,cloud_0,0
74,link_congestion,46,0.37155,edge_0,edge_0-edge_1,3,2,6,6,latency,21.28175,89.56205,35.5,2,edge_1,cloud_0,0
74,normal,-1,0.0,,,-1,-1,7,7,reliability,19.97312,97.54388,57.0,3,edge_2,cloud_0,0
75,normal,-1,0.0,,,-1,-1,0,0,latency,7.06768,79.13235,34.0,1,edge_1,cloud_0,0
75,burst,31,0.32336,edge_4,edge_4-edge_0,4,3,1,1,reliability,10.72548,112.44869,55.5,2,edge_1,cloud_0,1
75,node_overload,40,0.3255,edge_2,edge_1-edge_2,2,1,2,2,cost,13.15625,118.28299,73.0,3,edge_3,cloud_0,0
75,normal,-1,0.0,,,-1,-1,3,3,latency,13.51446,79.81162,38.5,4,edge_2,cloud_0,0
75,node_overload,40,0.3255,edge_2,edge_1-edge_2,2,1,4,4,reliability,17.91273,113.02827,60.0,5,edge_1,cloud_0,1
75,burst,31,0.32336,edge_4,edge_4-edge_0,4,3,5,5,cost,19.90335,133.93927,70.0,1,edge_1,cloud_0,0
75,node_overload,37,0.35838,edge_0,edge_0-edge_1,3,2,6,6,latency,22.11959,90.83509,35.5,2,edge_1,cloud_0,0
75,normal,-1,0.0,,,-1,-1,7,7,reliability,20.18347,102.27093,57.0,3,edge_2,cloud_0,0
76,normal,-1,0.0,,,-1,-1,0,0,latency,7.75905,77.40187,34.0,1,edge_1,cloud_0,0
76,burst,31,0.32336,edge_4,edge_4-edge_0,4,3,1,1,reliability,19.12124,120.29654,55.5,2,edge_1,cloud_0,1
76,node_overload,40,0.3255,edge_2,edge_1-edge_2,2,1,2,2,cost,13.47722,112.17121,73.0,3,edge_3,cloud_0,0
76,normal,-1,0.0,,,-1,-1,3,3,latency,13.61487,79.29836,38.5,4,edge_2,cloud_0,0
76,node_overload,40,0.3255,edge_2,edge_1-edge_2,2,1,4,4,reliability,17.50638,106.62292,60.0,5,edge_1,cloud_0,1
76,burst,31,0.32336,edge_4,edge_4-edge_0,4,3,5,5,cost,35.27989,137.88661,70.0,1,edge_1,cloud_0,0
76,node_overload,37,0.35838,edge_0,edge_0-edge_1,3,2,6,6,latency,23.31528,92.79572,35.5,2,edge_1,cloud_0,0
76,normal,-1,0.0,,,-1,-1,7,7,reliability,20.36054,101.4635,57.0,3,edge_2,cloud_0,0
77,normal,-1,0.0,,,-1,-1,0,0,latency,8.01036,77.41567,34.0,1,edge_1,cloud_0,0
77,burst,31,0.32336,edge_4,edge_4-edge_0,4,3,1,1,reliability,18.42539,117.51926,55.5,2,edge_1,cloud_0,1
77,node_overload,40,0.3255,edge_2,edge_1-edge_2,2,1,2,2,cost,13.23461,117.47014,73.0,3,edge_3,cloud_0,0
77,normal,-1,0.0,,,-1,-1,3,3,latency,13.71538,81.22858,38.5,4,edge_2,cloud_0,0
77,node_overload,40,0.3255,edge_2,edge_1-edge_2,2,1,4,4,reliability,16.70653,107.2016,60.0,5,edge_1,cloud_0,1
77,burst,31,0.32336,edge_4,edge_4-edge_0,4,3,5,5,cost,32.337,135.82117,70.0,1,edge_1,cloud_0,0
77,node_overload,37,0.35838,edge_0,edge_0-edge_1,3,2,6,6,latency,21.47024,89.69822,35.5,2,edge_1,cloud_0,0
77,normal,-1,0.0,,,-1,-1,7,7,reliability,20.78571,101.51491,57.0,3,edge_2,cloud_0,0
78,normal,-1,0.0,,,-1,-1,0,0,latency,7.66863,75.06028,34.0,1,edge_1,cloud_0,0
78,burst,31,0.32336,edge_4,edge_4-edge_0,4,3,1,1,reliability,10.10744,108.47569,55.5,2,edge_1,cloud_0,1
78,normal,-1,0.0,,,-1,-1,2,2,cost,11.4668,111.15511,73.0,3,edge_3,cloud_0,0
78,normal,-1,0.0,,,-1,-1,3,3,latency,13.36677,76.62465,38.5,4,edge_2,cloud_0,0
78,mixed,52,0.3467,edge_1,edge_1-edge_2,2,1,4,4,reliability,34.71391,115.62829,60.0,5,edge_1,cloud_0,0
78,burst,31,0.32336,edge_4,edge_4-edge_0,4,3,5,5,cost,20.01508,125.26089,70.0,1,edge_1,cloud_0,0
78,node_overload,37,0.35838,edge_0,edge_0-edge_1,3,2,6,6,latency,18.94277,86.03044,35.5,2,edge_1,cloud_0,0
78,normal,-1,0.0,,,-1,-1,7,7,reliability,19.99644,99.42496,57.0,3,edge_2,cloud_0,0
79,normal,-1,0.0,,,-1,-1,0,0,latency,7.56995,75.44259,34.0,1,edge_1,cloud_0,0
79,burst,34,0.35559,edge_0,edge_0-edge_1,3,2,1,1,reliability,10.90444,109.55348,55.5,2,edge_1,cloud_0,1
79,mixed,59,0.26078,edge_3,access_1-edge_3,1,0,2,2,cost,16.83401,109.48937,73.0,3,edge_3,cloud_0,0
79,normal,-1,0.0,,,-1,-1,3,3,latency,12.98676,62.09363,38.5,4,edge_2,cloud_0,0
79,mixed,52,0.3467,edge_1,edge_1-edge_2,2,1,4,4,reliability,33.29626,111.07828,60.0,5,edge_1,cloud_0,1
79,burst,34,0.35559,edge_0,edge_0-edge_1,3,2,5,5,cost,19.05883,128.75531,70.0,1,edge_1,cloud_0,0
79,node_overload,37,0.35838,edge_0,edge_0-edge_1,3,2,6,6,latency,19.8014,87.64162,35.5,2,edge_1,cloud_0,0
79,normal,-1,0.0,,,-1,-1,7,7,reliability,20.02405,82.92605,57.0,3,edge_2,cloud_0,0
80,node_overload,39,0.27203,edge_1,access_0-edge_1,1,0,0,0,latency,7.83739,75.4857,34.0,1,edge_1,cloud_0,0
80,link_congestion,42,0.33998,edge_0,edge_0-edge_1,3,2,1,1,reliability,10.60553,102.20513,55.5,2,edge_1,cloud_0,0
80,mixed,59,0.26078,edge_3,access_1-edge_3,1,0,2,2,cost,24.03468,116.58083,73.0,3,edge_3,cloud_0,0
80,normal,-1,0.0,,,-1,-1,3,3,latency,12.60341,64.56312,38.5,4,edge_2,cloud_0,0
80,node_overload,39,0.27203,edge_1,access_0-edge_1,1,0,4,4,reliability,16.35772,105.38998,60.0,5,edge_1,cloud_0,1
80,burst,36,0.27819,edge_2,access_1-edge_2,1,0,5,5,cost,19.04487,122.8168,70.0,1,edge_1,cloud_0,0
80,link_congestion,50,0.28801,edge_0,edge_0-edge_1,3,2,6,6,latency,23.06925,89.36565,35.5,2,edge_1,cloud_0,0
80,burst,36,0.27819,edge_2,access_1-edge_2,1,0,7,7,reliability,23.30461,93.62354,57.0,3,edge_2,cloud_0,0
81,node_overload,39,0.27203,edge_1,access_0-edge_1,1,0,0,0,latency,8.73468,67.9953,34.0,1,edge_1,cloud_0,0
81,link_congestion,42,0.33998,edge_0,edge_0-edge_1,3,2,1,1,reliability,11.40282,99.98249,55.5,2,edge_1,cloud_0,1
81,burst,32,0.25463,edge_3,access_1-edge_3,1,0,2,2,cost,13.13722,113.69481,73.0,3,edge_3,cloud_0,0
81,normal,-1,0.0,,,-1,-1,3,3,latency,12.55671,67.20732,38.5,4,edge_2,cloud_0,0
81,node_overload,39,0.27203,edge_1,access_0-edge_1,1,0,4,4,reliability,16.21885,99.22745,60.0,5,edge_1,cloud_0,0
81,burst,36,0.27819,edge_2,access_1-edge_2,1,0,5,5,cost,27.36141,125.42878,70.0,1,edge_1,cloud_0,0
81,link_congestion,50,0.28801,edge_0,edge_0-edge_1,3,2,6,6,latency,20.44891,80.79662,35.5,2,edge_1,cloud_0,0
