time,scenario,event_id,severity,affected_node,affected_link,affected_node_position,affected_link_position,service_id,path_nodes,path_links,path_delay,path_loss,bottleneck_node,bottleneck_link
33,normal,-1,0.0,,,-1,-1,7,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,66.74173,0.020215,edge_3,access_1-edge_3
34,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,60.27246,0.016213,edge_3,access_1-edge_3
34,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,62.10616,0.008995,edge_4,edge_4-edge_0
34,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,51.51958,0.003313,edge_0,access_0-edge_0
34,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,83.69048,0.02258,edge_4,edge_4-edge_0
34,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,60.27246,0.016213,edge_3,access_1-edge_3
34,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,62.10616,0.008995,edge_4,edge_4-edge_0
34,link_congestion,11,0.28541,edge_0,edge_0-edge_1,3,2,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,57.25466,0.008353,cloud_0,access_0-edge_1
34,normal,-1,0.0,,,-1,-1,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,83.69048,0.02258,edge_4,edge_4-edge_0
35,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,64.09083,0.020208,edge_3,access_1-edge_3
35,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,58.85071,0.009837,edge_4,edge_4-edge_0
35,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,47.93124,0.007261,edge_0,access_0-edge_0
35,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,83.24013,0.014679,edge_4,edge_0-edge_1
35,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,64.09083,0.020208,edge_3,access_1-edge_3
35,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,58.85071,0.009837,edge_4,edge_4-edge_0
35,link_congestion,11,0.28541,edge_0,edge_0-edge_1,3,2,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,59.10193,0.001753,edge_2,edge_2-cloud_0
35,normal,-1,0.0,,,-1,-1,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,83.24013,0.014679,edge_4,edge_0-edge_1
36,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,67.28586,0.01931,edge_3,access_1-edge_3
36,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,61.23237,0.006517,edge_4,edge_4-edge_0
36,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,49.27159,0.002829,edge_0,access_0-edge_0
36,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,84.03888,0.01694,edge_4,edge_0-edge_1
36,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,67.28586,0.01931,edge_3,access_1-edge_3
36,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,61.23237,0.006517,edge_4,edge_4-edge_0
36,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,58.06897,0.010196,cloud_0,edge_2-cloud_0
36,normal,-1,0.0,,,-1,-1,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,84.03888,0.01694,edge_4,edge_0-edge_1
37,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,64.05818,0.018116,edge_3,access_1-edge_3
37,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,57.16443,0.007371,edge_4,edge_4-edge_0
37,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,47.16656,0.003174,cloud_0,access_0-edge_0
37,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,80.06209,0.01876,edge_4,edge_0-edge_1
37,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,64.05818,0.018116,edge_3,access_1-edge_3
37,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,57.16443,0.007371,edge_4,edge_4-edge_0
37,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,59.11015,0.002657,cloud_0,edge_1-edge_2
37,normal,-1,0.0,,,-1,-1,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,80.06209,0.01876,edge_4,edge_0-edge_1
38,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,63.48315,0.020193,edge_3,access_1-edge_3
38,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,60.48244,0.009255,edge_0,edge_4-edge_0
38,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,47.44946,0.003486,edge_0,access_0-edge_0
38,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,81.31247,0.021866,edge_0,edge_0-edge_1
38,burst,1,0.29598,edge_4,edge_4-edge_0,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,63.48315,0.020193,edge_3,access_1-edge_3
38,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,60.48244,0.009255,edge_0,edge_4-edge_0
38,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,57.37726,0.010965,edge_2,access_0-edge_1
38,normal,-1,0.0,,,-1,-1,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,81.31247,0.021866,edge_0,edge_0-edge_1
39,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,62.42181,0.018387,edge_3,access_1-edge_3
39,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,57.49425,0.01193,edge_4,edge_4-edge_0
39,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,46.05438,0.005392,edge_0,access_0-edge_0
39,link_congestion,17,0.39554,edge_3,access_1-edge_3,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,82.32953,0.019884,edge_4,edge_0-edge_1
39,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,62.42181,0.018387,edge_3,access_1-edge_3
39,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,57.49425,0.01193,edge_4,edge_4-edge_0
39,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,58.88161,0.00512,edge_2,access_0-edge_1
39,normal,-1,0.0,,,-1,-1,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,82.32953,0.019884,edge_4,edge_0-edge_1
40,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,63.2755,0.015124,edge_3,access_1-edge_3
40,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,57.69879,0.006148,edge_4,edge_4-edge_0
40,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,49.1654,0.004201,edge_0,access_0-edge_0
40,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,79.31674,0.020152,edge_1,edge_0-edge_1
40,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,63.2755,0.015124,edge_3,access_1-edge_3
40,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,57.69879,0.006148,edge_4,edge_4-edge_0
40,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,56.6057,0.008885,edge_1,access_0-edge_1
40,normal,-1,0.0,,,-1,-1,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,79.31674,0.020152,edge_1,edge_0-edge_1
41,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,64.84043,0.020156,edge_3,access_1-edge_3
41,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,58.90291,0.009323,edge_4,edge_4-edge_0
41,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,48.23196,0.003258,edge_0,edge_0-cloud_0
41,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,80.37158,0.021309,edge_1,edge_0-edge_1
41,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,64.84043,0.020156,edge_3,access_1-edge_3
41,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,58.90291,0.009323,edge_4,edge_4-edge_0
41,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,58.02985,0.005147,edge_1,access_0-edge_1
41,normal,-1,0.0,,,-1,-1,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,80.37158,0.021309,edge_1,edge_0-edge_1
42,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,64.4726,0.015511,edge_3,access_1-edge_3
42,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,58.5575,0.006012,edge_4,edge_4-edge_0
42,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,45.68715,0.002917,cloud_0,edge_0-cloud_0
42,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,83.80569,0.018086,edge_1,edge_0-edge_1
42,node_overload,8,0.27734,edge_4,edge_4-edge_0,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,64.4726,0.015511,edge_3,access_1-edge_3
42,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,58.5575,0.006012,edge_4,edge_4-edge_0
42,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,56.29703,0.005394,edge_1,access_0-edge_1
42,mixed,25,0.28113,edge_0,edge_0-edge_1,3,2,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,83.80569,0.018086,edge_1,edge_0-edge_1
43,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,64.05528,0.02065,edge_3,access_1-edge_3
43,normal,-1,0.0,,,-1,-1,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,59.21133,0.003312,edge_4,edge_4-edge_0
43,mixed,27,0.43958,edge_3,access_1-edge_3,1,0,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,47.23748,0.003063,edge_0,access_0-edge_0
43,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,80.37685,0.014652,edge_1,edge_0-edge_1
43,link_congestion,18,0.23559,edge_2,edge_2-edge_3,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,64.05528,0.02065,edge_3,access_1-edge_3
43,normal,-1,0.0,,,-1,-1,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,59.21133,0.003312,edge_4,edge_4-edge_0
43,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,58.20489,0.009474,edge_1,access_0-edge_1
43,mixed,25,0.28113,edge_0,edge_0-edge_1,3,2,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,80.37685,0.014652,edge_1,edge_0-edge_1
44,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,60.60809,0.01531,edge_2,edge_2-edge_3
44,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,57.4761,0.013244,edge_0,access_0-edge_0
44,normal,-1,0.0,,,-1,-1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,48.54503,0.004655,edge_0,access_0-edge_0
44,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,79.66718,0.024897,edge_1,edge_0-edge_1
44,link_congestion,18,0.23559,edge_2,edge_2-edge_3,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,60.60809,0.01531,edge_2,edge_2-edge_3
44,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,57.4761,0.013244,edge_0,access_0-edge_0
44,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,58.07475,0.006922,edge_1,access_0-edge_1
44,mixed,25,0.28113,edge_0,edge_0-edge_1,3,2,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,79.66718,0.024897,edge_1,edge_0-edge_1
45,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,58.98706,0.012416,edge_2,edge_2-edge_3
45,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,60.01088,0.009608,edge_0,access_0-edge_0
45,normal,-1,0.0,,,-1,-1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,50.09576,0.006431,edge_0,access_0-edge_0
45,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,80.62902,0.020097,edge_1,edge_0-edge_1
45,link_congestion,18,0.23559,edge_2,edge_2-edge_3,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,58.98706,0.012416,edge_2,edge_2-edge_3
45,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,60.01088,0.009608,edge_0,access_0-edge_0
45,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,57.67871,0.013091,edge_1,access_0-edge_1
45,mixed,25,0.28113,edge_0,edge_0-edge_1,3,2,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,80.62902,0.020097,edge_1,edge_0-edge_1
46,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,59.56094,0.009107,edge_2,edge_2-edge_3
46,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,62.02384,0.01133,edge_4,edge_4-edge_0
46,normal,-1,0.0,,,-1,-1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,50.87391,0.008356,edge_0,access_0-edge_0
46,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,85.60651,0.020578,edge_1,edge_4-edge_0
46,link_congestion,18,0.23559,edge_2,edge_2-edge_3,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,59.56094,0.009107,edge_2,edge_2-edge_3
46,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,62.02384,0.01133,edge_4,edge_4-edge_0
46,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,59.99751,0.010515,edge_1,access_0-edge_1
46,mixed,22,0.39821,edge_4,edge_4-edge_0,4,3,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,85.60651,0.020578,edge_1,edge_4-edge_0
47,link_congestion,15,0.28459,edge_0,edge_0-edge_1,3,2,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,58.13893,0.011332,edge_2,edge_2-edge_3
47,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,63.78574,0.017753,edge_4,edge_4-edge_0
47,normal,-1,0.0,,,-1,-1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,49.01087,0.005753,edge_0,access_0-edge_0
47,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,85.29213,0.019956,edge_1,edge_4-edge_0
47,link_congestion,18,0.23559,edge_2,edge_2-edge_3,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,58.13893,0.011332,edge_2,edge_2-edge_3
47,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,63.78574,0.017753,edge_4,edge_4-edge_0
47,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,56.82129,0.008446,edge_1,access_0-edge_1
47,mixed,22,0.39821,edge_4,edge_4-edge_0,4,3,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,85.29213,0.019956,edge_1,edge_4-edge_0
48,link_congestion,18,0.23559,edge_2,edge_2-edge_3,2,1,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,62.46275,0.013576,edge_2,edge_2-edge_3
48,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,64.53693,0.020234,edge_4,edge_4-edge_0
48,normal,-1,0.0,,,-1,-1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,48.98387,0.003283,edge_0,access_0-edge_0
48,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,87.82506,0.034063,edge_4,edge_4-edge_0
48,link_congestion,18,0.23559,edge_2,edge_2-edge_3,2,1,4,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,62.46275,0.013576,edge_2,edge_2-edge_3
48,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,5,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,64.53693,0.020234,edge_4,edge_4-edge_0
48,node_overload,3,0.31768,edge_1,access_0-edge_1,1,0,6,access_0|edge_1|edge_2|cloud_0,access_0-edge_1|edge_1-edge_2|edge_2-cloud_0,60.83786,0.010332,edge_1,access_0-edge_1
48,mixed,22,0.39821,edge_4,edge_4-edge_0,4,3,7,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,87.82506,0.034063,edge_4,edge_4-edge_0
49,normal,-1,0.0,,,-1,-1,0,access_1|edge_3|edge_2|cloud_0,access_1-edge_3|edge_2-edge_3|edge_2-cloud_0,56.19922,0.0057,edge_2,edge_2-edge_3
49,node_overload,7,0.27438,edge_0,access_0-edge_0,1,0,1,access_0|edge_0|edge_4|cloud_0,access_0-edge_0|edge_4-edge_0|edge_4-cloud_0,68.87874,0.021992,edge_4,edge_4-edge_0
49,normal,-1,0.0,,,-1,-1,2,access_0|edge_0|cloud_0,access_0-edge_0|edge_0-cloud_0,50.08657,0.006556,edge_0,access_0-edge_0
49,burst,0,0.30723,edge_1,access_0-edge_1,1,0,3,access_1|edge_2|edge_1|edge_0|edge_4|cloud_0,access_1-edge_2|edge_1-edge_2|edge_0-edge_1|edge_4-edge_0|edge_4-cloud_0,92.55108,0.03581,edge_4,edge_4-edge_0
