time,scenario,event_id,severity,affected_node,affected_link,affected_node_position,affected_link_position,src,dst,delay_ms,bandwidth,loss,jitter_ms,queue_delay_ms,bandwidth_util
426,normal,-1,0.0,,,-1,-1,access_0,edge_1,10.29228,52.9418,0.00243,0.61615,0.71768,0.33205
426,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.84764,51.91974,0.001245,0.48075,0.76415,0.36951
426,normal,-1,0.0,,,-1,-1,access_1,edge_3,10.19819,51.58701,0.0,0.69328,0.81747,0.38171
426,link_congestion,118,0.37952,edge_0,edge_0-edge_1,2,1,edge_0,edge_1,12.44523,46.16782,0.016394,0.94039,2.38349,0.58036
426,link_congestion,106,0.46477,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,15.12761,46.56982,0.012031,0.91198,2.82365,0.56562
426,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,14.62373,47.92198,0.009495,1.39865,2.4904,0.51606
426,normal,-1,0.0,,,-1,-1,edge_3,edge_4,11.24758,50.87417,0.000807,0.49688,0.96331,0.40784
426,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.14932,51.75848,0.000889,0.5411,0.72132,0.37542
426,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.72844,70.32628,0.0,2.24264,3.00887,0.36996
426,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.97009,71.08596,0.001778,2.05368,2.78606,0.34941
426,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,36.6118,70.3018,0.000399,2.20518,2.84952,0.37062
427,normal,-1,0.0,,,-1,-1,access_0,edge_0,11.205,52.01107,0.002887,0.77675,0.8616,0.36616
427,normal,-1,0.0,,,-1,-1,access_0,edge_1,6.3374,52.52112,0.002408,0.3851,0.46243,0.34747
427,normal,-1,0.0,,,-1,-1,access_1,edge_2,8.95091,52.02417,0.001618,0.46764,0.68737,0.36568
427,normal,-1,0.0,,,-1,-1,access_1,edge_3,11.98613,51.92454,0.000744,0.78229,0.92965,0.36933
427,link_congestion,118,0.37952,edge_0,edge_0-edge_1,2,1,edge_0,edge_1,14.37298,48.19442,0.013796,1.19731,2.40033,0.50607
427,link_congestion,106,0.46477,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,14.25968,45.86751,0.014986,1.25424,2.78279,0.59137
427,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,15.03791,46.66016,0.011524,0.73753,2.79047,0.56231
427,normal,-1,0.0,,,-1,-1,edge_3,edge_4,9.43561,51.73026,0.00383,0.56898,0.74594,0.37646
427,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.92953,51.8696,0.003363,0.67866,0.77434,0.37135
427,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.36399,70.28392,0.001808,2.30404,2.98979,0.37111
427,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.64175,71.03723,0.001085,2.15415,2.77239,0.35072
427,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,37.40085,70.74351,0.000464,1.91271,2.81707,0.35867
428,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.70887,52.12234,0.001619,0.89297,0.81428,0.36208
428,normal,-1,0.0,,,-1,-1,access_0,edge_1,8.61415,51.75627,0.000558,0.40566,0.67927,0.3755
428,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.18701,52.63105,0.001206,0.70067,0.66258,0.34344
428,normal,-1,0.0,,,-1,-1,access_1,edge_3,10.00293,52.45206,0.003563,0.98548,0.73521,0.35
428,link_congestion,118,0.37952,edge_0,edge_0-edge_1,2,1,edge_0,edge_1,13.85157,48.06675,0.010771,0.61102,2.33465,0.51075
428,link_congestion,106,0.46477,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,15.15741,46.00361,0.014536,1.03655,2.93303,0.58638
428,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,13.94985,45.93507,0.010492,1.24714,2.71093,0.58889
428,normal,-1,0.0,,,-1,-1,edge_3,edge_4,10.93962,52.00046,0.000957,0.5635,0.84209,0.36655
428,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.34122,52.07606,0.001545,0.62182,0.71361,0.36378
428,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.49834,70.93743,0.0,2.15845,2.78309,0.35342
428,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.01985,70.91683,0.004438,2.16161,2.75192,0.35398
428,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.89043,69.04417,0.000353,2.2881,3.30477,0.40465
429,normal,-1,0.0,,,-1,-1,access_0,edge_0,11.07034,52.01753,0.001226,0.63553,0.85069,0.36593
429,normal,-1,0.0,,,-1,-1,access_0,edge_1,10.49859,51.90155,0.001165,0.52669,0.81613,0.37018
429,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.56488,52.19547,0.000757,0.63845,0.72191,0.3594
429,normal,-1,0.0,,,-1,-1,access_1,edge_3,8.57783,51.87404,0.003832,0.70041,0.66863,0.37119
429,link_congestion,118,0.37952,edge_0,edge_0-edge_1,2,1,edge_0,edge_1,14.06346,45.94957,0.009875,1.10046,2.73054,0.58836
429,link_congestion,106,0.46477,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,17.6019,44.83753,0.01718,1.26464,3.65434,0.62912
429,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,14.07524,47.55715,0.011422,0.58456,2.45911,0.52943
429,normal,-1,0.0,,,-1,-1,edge_3,edge_4,8.90768,52.58177,0.003677,0.39994,0.64582,0.34524
429,normal,-1,0.0,,,-1,-1,edge_4,edge_0,11.19987,51.54782,0.002489,0.70988,0.90115,0.38314
429,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.53631,69.93447,0.001767,2.21941,2.99982,0.38056
429,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.2569,70.69047,0.001548,1.82756,2.81745,0.36011
429,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,36.32572,70.40869,0.001119,2.24274,2.80519,0.36773
430,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.47713,51.69318,0.003512,0.87577,0.75193,0.37782
430,normal,-1,0.0,,,-1,-1,access_0,edge_1,10.41517,52.26278,0.001763,0.85686,0.78069,0.35694
430,normal,-1,0.0,,,-1,-1,access_1,edge_2,7.45629,52.22948,0.001761,0.45736,0.56081,0.35816
430,normal,-1,0.0,,,-1,-1,access_1,edge_3,11.35026,51.95133,0.003702,0.50709,0.87799,0.36835
430,link_congestion,118,0.37952,edge_0,edge_0-edge_1,2,1,edge_0,edge_1,12.4582,47.19432,0.015043,0.9724,2.23127,0.54273
430,link_congestion,106,0.46477,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,17.71465,45.8451,0.014082,1.42958,3.46184,0.59219
430,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,15.05744,46.74395,0.014883,1.04498,2.77883,0.55924
430,normal,-1,0.0,,,-1,-1,edge_3,edge_4,10.49202,51.23136,0.0,0.73115,0.86975,0.39474
430,normal,-1,0.0,,,-1,-1,edge_4,edge_0,10.48,50.72484,0.003456,0.58883,0.90962,0.41331
430,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.88521,69.68885,0.00184,2.46328,3.08057,0.38721
430,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,39.05458,69.87449,0.001539,2.30893,3.13447,0.38218
430,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.55527,70.24986,0.000406,2.03934,3.01216,0.37203
431,normal,-1,0.0,,,-1,-1,access_0,edge_0,8.52214,50.90792,0.0,0.24467,0.72767,0.4066
431,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.98538,51.32212,0.002182,0.43651,0.82078,0.39142
431,normal,-1,0.0,,,-1,-1,access_1,edge_2,11.12178,51.13244,0.001529,0.67749,0.93042,0.39837
431,normal,-1,0.0,,,-1,-1,access_1,edge_3,8.53129,52.49568,0.002353,0.52085,0.62418,0.3484
431,link_congestion,118,0.37952,edge_0,edge_0-edge_1,2,1,edge_0,edge_1,17.03274,45.40869,0.011079,1.65975,3.41849,0.60819
431,link_congestion,106,0.46477,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,16.04991,45.29032,0.018802,1.09007,3.24422,0.61252
431,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,16.21753,45.86836,0.015763,1.04783,3.1647,0.59134
431,normal,-1,0.0,,,-1,-1,edge_3,edge_4,10.26809,51.71707,0.000605,0.50251,0.8128,0.37694
431,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.52953,51.95068,0.000692,0.45139,0.7372,0.36838
431,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,39.2631,69.75985,0.001261,2.44205,3.17678,0.38529
431,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,35.9362,70.2975,0.001278,1.80217,2.79782,0.37074
431,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.56744,69.50708,0.002602,2.12443,3.17588,0.39212
432,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.42941,51.68906,0.003263,0.55545,0.74844,0.37797
432,normal,-1,0.0,,,-1,-1,access_0,edge_1,8.47801,51.87808,0.002198,0.92896,0.66059,0.37104
432,normal,-1,0.0,,,-1,-1,access_1,edge_2,8.33421,51.93609,0.002232,0.38757,0.64566,0.36891
432,normal,-1,0.0,,,-1,-1,access_1,edge_3,11.45902,51.78211,0.00267,0.67138,0.90133,0.37456
432,link_congestion,118,0.37952,edge_0,edge_0-edge_1,2,1,edge_0,edge_1,16.99653,47.76222,0.013341,1.29276,2.92733,0.52191
432,link_congestion,106,0.46477,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,16.13925,46.24006,0.017066,1.17428,3.07686,0.57771
432,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,17.45681,45.23073,0.019664,1.31945,3.54118,0.61471
432,normal,-1,0.0,,,-1,-1,edge_3,edge_4,9.11342,51.5151,0.002581,0.0,0.73556,0.38434
432,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.97987,52.54551,0.000173,0.54199,0.72634,0.34657
432,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.69928,69.20986,0.0,2.29903,3.25209,0.40017
432,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,37.43827,69.33828,0.001722,2.36426,3.1188,0.39669
432,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,37.90079,70.59131,0.002967,2.40397,2.8875,0.36279
433,normal,-1,0.0,,,-1,-1,access_0,edge_0,8.37092,51.62522,0.002706,0.63905,0.66854,0.38031
433,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.42663,52.26476,0.000784,0.76608,0.70644,0.35686
433,normal,-1,0.0,,,-1,-1,access_1,edge_2,10.10199,52.12432,0.004744,0.46987,0.76798,0.36201
433,normal,-1,0.0,,,-1,-1,access_1,edge_3,10.37502,51.87747,0.004063,0.48308,0.80845,0.37106
433,link_congestion,118,0.37952,edge_0,edge_0-edge_1,2,1,edge_0,edge_1,15.88673,47.1873,0.016389,1.01048,2.84668,0.54299
433,link_congestion,106,0.46477,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,16.65719,45.09411,0.018795,1.20649,3.40651,0.61972
433,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,15.98981,44.96315,0.019176,1.03656,3.29535,0.62452
433,normal,-1,0.0,,,-1,-1,edge_3,edge_4,8.49218,52.33101,0.002614,0.62188,0.63208,0.35444
433,normal,-1,0.0,,,-1,-1,edge_4,edge_0,10.69727,51.2199,0.00129,0.37984,0.88771,0.39517
433,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.1232,69.8635,0.0,2.05695,3.06209,0.38248
433,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,40.06142,68.74505,0.000308,2.45908,3.47236,0.41274
433,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.18665,69.34711,0.001755,2.03084,3.17923,0.39645
434,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.10119,50.95565,0.001669,1.05056,0.85879,0.40485
434,normal,-1,0.0,,,-1,-1,access_0,edge_1,8.43024,51.29924,0.001826,0.63328,0.69443,0.39226
434,normal,-1,0.0,,,-1,-1,access_1,edge_2,11.81387,51.5928,0.002965,0.41737,0.94646,0.3815
434,normal,-1,0.0,,,-1,-1,access_1,edge_3,11.37702,50.5406,0.00517,1.00025,1.00361,0.42007
434,link_congestion,118,0.37952,edge_0,edge_0-edge_1,2,1,edge_0,edge_1,14.80121,46.86194,0.012923,0.98935,2.71042,0.55491
434,link_congestion,106,0.46477,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,15.54477,46.34646,0.014398,1.22533,2.94352,0.57381
434,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,16.74198,45.0055,0.018546,1.23235,3.44179,0.62297
434,normal,-1,0.0,,,-1,-1,edge_3,edge_4,10.13026,51.63989,9e-06,0.74035,0.8079,0.37977
434,normal,-1,0.0,,,-1,-1,edge_4,edge_0,8.50791,51.65326,0.000839,0.43614,0.67764,0.37928
434,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,40.29445,69.34592,0.003809,2.3951,3.35499,0.39648
434,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.31597,69.52855,0.0,2.50333,3.1505,0.39154
434,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,39.35366,68.97414,0.000923,2.29401,3.35979,0.40654
435,normal,-1,0.0,,,-1,-1,access_0,edge_0,8.28488,51.78866,0.001286,0.62939,0.65124,0.37432
435,normal,-1,0.0,,,-1,-1,access_0,edge_1,8.63054,52.04797,0.000413,0.63295,0.66119,0.36481
435,normal,-1,0.0,,,-1,-1,access_1,edge_2,10.51361,51.13087,0.002338,0.48462,0.87967,0.39843
435,normal,-1,0.0,,,-1,-1,access_1,edge_3,9.60473,51.21305,0.003152,0.37509,0.79755,0.39542
435,link_congestion,118,0.37952,edge_0,edge_0-edge_1,2,1,edge_0,edge_1,14.67128,47.49009,0.01597,0.80508,2.57515,0.53189
435,link_congestion,106,0.46477,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,16.75867,46.02133,0.017343,1.36111,3.23929,0.58573
435,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,17.95246,44.48409,0.019661,1.73858,3.80387,0.64208
435,normal,-1,0.0,,,-1,-1,edge_3,edge_4,10.97101,51.13177,0.0036,0.65535,0.91787,0.3984
435,normal,-1,0.0,,,-1,-1,edge_4,edge_0,10.44155,50.31649,0.000737,0.50016,0.9391,0.42828
435,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.86364,69.21157,0.000773,2.54265,3.26552,0.40012
435,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.8537,70.55302,0.00188,2.26702,2.96855,0.36383
435,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.37687,69.31118,0.0,2.24322,3.2029,0.39742
436,normal,-1,0.0,,,-1,-1,access_0,edge_0,11.34515,51.2113,0.001109,0.37982,0.94222,0.39548
436,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.38482,51.13737,4e-06,0.37187,0.78476,0.39819
436,normal,-1,0.0,,,-1,-1,access_1,edge_2,10.14525,51.53842,0.000972,0.50918,0.81702,0.38349
436,normal,-1,0.0,,,-1,-1,access_1,edge_3,10.03702,51.57684,0.003664,1.10555,0.80534,0.38208
436,link_congestion,118,0.37952,edge_0,edge_0-edge_1,2,1,edge_0,edge_1,12.8896,48.63821,0.014182,0.74547,2.08341,0.4898
436,link_congestion,106,0.46477,edge_1,edge_1-edge_2,2,1,edge_1,edge_2,16.44798,46.69716,0.014017,1.06998,3.04477,0.56095
436,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,18.24313,45.68238,0.019705,1.06176,3.60102,0.59815
436,normal,-1,0.0,,,-1,-1,edge_3,edge_4,8.20732,51.45653,0.002837,0.35029,0.66613,0.38649
436,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.07694,50.96244,0.00425,0.70486,0.77124,0.4046
436,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.26022,69.68963,0.001076,2.20069,3.1109,0.38719
436,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.66057,69.35438,0.003083,2.31879,3.21709,0.39626
436,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,37.91283,68.8248,0.004337,2.11223,3.26895,0.41058
437,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.72346,51.80009,0.000401,0.52407,0.76347,0.3739
437,normal,-1,0.0,,,-1,-1,access_0,edge_1,10.54213,51.67604,0.001282,0.56207,0.83782,0.37844
437,normal,-1,0.0,,,-1,-1,access_1,edge_2,10.95495,51.13581,0.001394,0.69673,0.91618,0.39825
437,normal,-1,0.0,,,-1,-1,access_1,edge_3,10.60579,50.10202,0.0,0.33304,0.97138,0.43614
437,link_congestion,118,0.37952,edge_0,edge_0-edge_1,2,1,edge_0,edge_1,14.48956,48.08122,0.008826,0.89467,2.43964,0.51022
437,burst,5,0.54212,edge_2,edge_1-edge_2,2,1,edge_1,edge_2,10.82925,48.50061,0.006527,0.9101,1.76841,0.49485
437,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,16.7953,46.02438,0.018511,1.36335,3.24575,0.58562
437,normal,-1,0.0,,,-1,-1,edge_3,edge_4,8.39827,51.33723,0.001662,0.67844,0.68934,0.39086
437,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.3715,51.37115,0.001409,0.45024,0.76678,0.38962
437,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,37.98465,69.74289,0.001564,2.14757,3.077,0.38574
437,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,36.85622,70.73182,0.003101,2.07296,2.77849,0.35899
437,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,39.76131,68.44537,0.000397,2.602,3.51405,0.42085
438,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.58082,50.84253,0.003019,0.51215,0.90878,0.409
438,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.35521,51.06092,0.001511,0.24838,0.78779,0.40099
438,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.84564,50.90888,0.002365,0.43491,0.84061,0.40657
438,node_overload,58,0.39109,edge_3,access_1-edge_3,1,0,access_1,edge_3,10.86994,49.88697,0.005521,0.62907,1.59276,0.44403
438,normal,-1,0.0,,,-1,-1,edge_0,edge_1,11.23392,50.26249,0.0,0.71408,1.01504,0.43026
438,burst,5,0.54212,edge_2,edge_1-edge_2,2,1,edge_1,edge_2,12.77673,48.31094,0.004007,0.41352,2.11574,0.5018
438,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,17.04347,45.97026,0.016424,1.59128,3.30487,0.5876
438,normal,-1,0.0,,,-1,-1,edge_3,edge_4,10.64639,50.40296,0.006153,0.7783,0.95044,0.42511
438,normal,-1,0.0,,,-1,-1,edge_4,edge_0,10.42744,50.54887,0.002396,0.2043,0.91918,0.41976
438,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,39.67723,68.59545,0.003013,2.35773,3.47278,0.41679
438,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,39.12646,69.07933,0.002047,1.70546,3.317,0.4037
438,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.4709,70.6382,0.000251,2.26923,2.92069,0.36152
439,normal,-1,0.0,,,-1,-1,access_0,edge_0,11.34295,50.24199,0.002049,0.62394,1.02668,0.43101
439,normal,-1,0.0,,,-1,-1,access_0,edge_1,10.71709,51.38493,0.002138,0.53118,0.87574,0.38912
439,normal,-1,0.0,,,-1,-1,access_1,edge_2,10.88144,50.97443,0.002599,0.70257,0.92355,0.40416
439,node_overload,58,0.39109,edge_3,access_1-edge_3,1,0,access_1,edge_3,11.4035,49.96238,0.004333,0.80502,1.66054,0.44126
439,normal,-1,0.0,,,-1,-1,edge_0,edge_1,10.21812,51.95283,0.002563,0.7992,0.7903,0.3683
439,burst,5,0.54212,edge_2,edge_1-edge_2,2,1,edge_1,edge_2,12.05704,47.10687,0.004548,0.61459,2.17218,0.54594
439,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,17.61781,45.78063,0.019275,1.19139,3.45665,0.59455
439,normal,-1,0.0,,,-1,-1,edge_3,edge_4,9.39392,50.85623,9.7e-05,0.50163,0.80585,0.4085
439,normal,-1,0.0,,,-1,-1,edge_4,edge_0,11.04177,51.18573,0.001478,0.87216,0.9192,0.39642
439,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.09154,70.5498,0.001094,2.38447,2.91102,0.36391
439,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,36.79261,69.88903,0.0,1.83816,2.94988,0.38179
439,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,37.20234,69.24014,0.002354,2.45827,3.11989,0.39935
440,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.64076,51.22331,0.001298,0.23979,0.79978,0.39504
440,normal,-1,0.0,,,-1,-1,access_0,edge_1,10.62758,51.60618,0.004019,0.76413,0.85032,0.38101
440,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.14027,52.11962,0.001231,0.71958,0.6952,0.36218
440,node_overload,58,0.39109,edge_3,access_1-edge_3,1,0,access_1,edge_3,9.81237,49.94224,0.005749,0.89543,1.43123,0.442
440,normal,-1,0.0,,,-1,-1,edge_0,edge_1,10.59651,51.57817,0.0,0.8013,0.85012,0.38203
440,burst,5,0.54212,edge_2,edge_1-edge_2,2,1,edge_1,edge_2,11.20755,47.62254,0.010751,0.58656,1.94923,0.52703
440,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,16.30266,46.17223,0.017722,1.29818,3.12139,0.5802
440,normal,-1,0.0,,,-1,-1,edge_3,edge_4,9.62387,51.21358,0.003335,0.47569,0.7991,0.3954
440,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.17907,50.80988,0.002293,0.79656,0.79069,0.4102
440,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,39.44113,69.202,0.0,1.75488,3.31619,0.40038
440,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.68853,69.62421,0.004711,2.08215,3.1601,0.38896
440,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,39.61294,69.5853,0.000663,2.11474,3.24437,0.39001
441,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.47443,51.02158,0.0,0.80292,0.88521,0.40243
441,normal,-1,0.0,,,-1,-1,access_0,edge_1,8.25939,51.46828,0.001244,0.42497,0.66961,0.38606
441,normal,-1,0.0,,,-1,-1,access_1,edge_2,10.45098,50.40208,0.001774,0.84414,0.93306,0.42514
441,node_overload,58,0.39109,edge_3,access_1-edge_3,1,0,access_1,edge_3,11.0929,50.18165,0.002249,1.16142,1.58588,0.43322
441,normal,-1,0.0,,,-1,-1,edge_0,edge_1,9.90546,51.23222,0.00364,0.51136,0.82106,0.39471
441,burst,5,0.54212,edge_2,edge_1-edge_2,2,1,edge_1,edge_2,12.10461,45.7565,0.003089,0.97168,2.37848,0.59544
441,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,17.83036,44.93975,0.020049,1.30003,3.67972,0.62538
441,normal,-1,0.0,,,-1,-1,edge_3,edge_4,10.03947,51.3665,0.004662,0.86624,0.82179,0.38979
441,normal,-1,0.0,,,-1,-1,edge_4,edge_0,9.35948,52.1813,0.004207,0.67586,0.70743,0.35992
441,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,39.61336,69.60721,0.002206,2.17707,3.23947,0.38942
441,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,40.17771,68.20796,0.001638,2.37823,3.60505,0.42727
441,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,38.67037,69.13613,0.003568,2.29743,3.26586,0.40216
442,normal,-1,0.0,,,-1,-1,access_0,edge_0,11.05309,51.77679,0.000474,0.91578,0.86985,0.37475
442,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.86753,50.98474,0.0,0.76359,0.83672,0.40379
442,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.44335,51.82898,2.8e-05,0.69084,0.73938,0.37284
442,node_overload,58,0.39109,edge_3,access_1-edge_3,1,0,access_1,edge_3,12.60316,49.42876,0.005337,0.88039,1.91658,0.46082
442,normal,-1,0.0,,,-1,-1,edge_0,edge_1,10.48066,51.71044,0.003228,0.56846,0.83016,0.37718
442,burst,5,0.54212,edge_2,edge_1-edge_2,2,1,edge_1,edge_2,13.28166,45.17517,0.009279,1.09915,2.70316,0.61675
442,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,16.05637,46.04072,0.016814,0.81896,3.09977,0.58502
442,normal,-1,0.0,,,-1,-1,edge_3,edge_4,8.79109,52.07044,0.002979,0.24554,0.67197,0.36399
442,normal,-1,0.0,,,-1,-1,edge_4,edge_0,7.53727,52.10098,0.003441,0.61896,0.57436,0.36287
442,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.16635,69.55035,0.000672,2.00229,3.13347,0.39095
442,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.09949,69.5308,0.000684,2.30561,3.13221,0.39148
442,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,37.12028,69.68057,0.004171,2.4487,3.02012,0.38743
443,normal,-1,0.0,,,-1,-1,access_0,edge_0,9.74942,50.82927,0.003796,0.83195,0.83837,0.40948
443,normal,-1,0.0,,,-1,-1,access_0,edge_1,9.92951,50.93761,0.002408,0.59356,0.84557,0.40551
443,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.35106,52.22564,0.003238,0.40681,0.7036,0.3583
443,node_overload,58,0.39109,edge_3,access_1-edge_3,1,0,access_1,edge_3,11.03196,49.34332,0.008182,0.92748,1.68905,0.46395
443,normal,-1,0.0,,,-1,-1,edge_0,edge_1,9.44101,51.46957,0.004304,0.42203,0.76531,0.38601
443,burst,5,0.54212,edge_2,edge_1-edge_2,2,1,edge_1,edge_2,14.8615,41.76967,0.010338,1.07676,3.63693,0.74158
443,link_congestion,127,0.52441,edge_3,edge_2-edge_3,3,2,edge_2,edge_3,16.30804,46.66572,0.017325,1.67505,3.02506,0.56211
443,normal,-1,0.0,,,-1,-1,edge_3,edge_4,9.4696,51.22791,0.004825,0.93276,0.78525,0.39487
443,normal,-1,0.0,,,-1,-1,edge_4,edge_0,10.06833,50.75779,0.001456,0.58542,0.87133,0.4121
443,normal,-1,0.0,,,-1,-1,edge_0,cloud_0,38.6289,69.84371,0.002704,1.85712,3.10706,0.38302
443,normal,-1,0.0,,,-1,-1,edge_2,cloud_0,38.19263,70.88793,0.002828,2.10985,2.84537,0.35476
443,normal,-1,0.0,,,-1,-1,edge_4,cloud_0,37.83337,69.52745,0.001685,2.57372,3.11105,0.39157
444,normal,-1,0.0,,,-1,-1,access_0,edge_0,10.03858,51.34868,0.000846,0.65762,0.8231,0.39044
444,normal,-1,0.0,,,-1,-1,access_0,edge_1,8.5255,51.92702,0.001815,0.30742,0.66108,0.36924
444,normal,-1,0.0,,,-1,-1,access_1,edge_2,9.23734,51.59757,0.003505,0.72936,0.7397,0.38132
444,node_overload,58,0.39109,edge_3,access_1-edge_3,1,0,access_1,edge_3,12.79192,48.28033,0.002995,0.25239,2.12299,0.50292
444,normal,-1,0.0,,,-1,-1,edge_0,edge_1,9.15566,51.21847,0.002874,0.44063,0.75988,0.39522
