time,scenario,event_id,severity,affected_node,affected_link,affected_node_position,affected_link_position,service_id,user_id,service_type,request_rate,response_time,base_response_time,dependency_count,current_edge,cloud_node,last_violation
666,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,79,79,reliability,13.55179,106.5726,60.0,5,edge_1,cloud_0,1
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,0,0,latency,8.40539,76.19783,34.0,1,edge_4,cloud_0,0
667,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,1,1,reliability,21.89882,133.15701,55.5,2,edge_1,cloud_0,1
667,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,2,2,cost,13.53289,125.81018,73.0,3,edge_0,cloud_0,0
667,normal,-1,0.0,,,-1,-1,3,3,latency,11.11656,85.21943,38.5,4,edge_0,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,4,4,reliability,18.37026,107.87791,60.0,5,edge_4,cloud_0,0
667,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,5,5,cost,40.75892,151.94272,70.0,1,edge_1,cloud_0,0
667,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,6,6,latency,23.16577,89.21638,35.5,2,edge_4,cloud_0,0
667,mixed,284,0.59544,edge_3,edge_2-edge_3,3,2,7,7,reliability,39.03724,126.43298,57.0,3,edge_0,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,8,8,cost,29.03667,130.07439,74.5,4,edge_4,cloud_0,0
667,normal,-1,0.0,,,-1,-1,9,9,latency,20.7009,91.34971,40.0,5,edge_3,cloud_0,0
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,10,10,reliability,31.1489,115.71238,54.0,1,edge_4,cloud_0,0
667,normal,-1,0.0,,,-1,-1,11,11,cost,5.90969,115.55323,71.5,2,edge_0,cloud_0,0
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,12,12,latency,10.82217,104.11643,37.0,3,edge_4,cloud_0,1
667,normal,-1,0.0,,,-1,-1,13,13,reliability,9.78257,103.82002,58.5,4,edge_3,cloud_0,1
667,normal,-1,0.0,,,-1,-1,14,14,cost,11.23748,126.07788,76.0,5,edge_4,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,15,15,latency,18.27878,90.48593,34.0,1,edge_1,cloud_0,0
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,16,16,reliability,19.37239,126.8635,55.5,2,edge_4,cloud_0,1
667,normal,-1,0.0,,,-1,-1,17,17,cost,15.61202,119.48024,73.0,3,edge_3,cloud_0,0
667,link_congestion,253,0.37009,edge_2,edge_1-edge_2,2,1,18,18,latency,20.44193,79.69295,38.5,4,edge_2,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,19,19,reliability,27.13423,118.80773,60.0,5,edge_1,cloud_0,1
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,20,20,cost,26.47873,142.74134,70.0,1,edge_4,cloud_0,0
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,21,21,latency,28.50323,105.43461,35.5,2,edge_2,cloud_0,0
667,normal,-1,0.0,,,-1,-1,22,22,reliability,5.87868,90.58788,57.0,3,edge_2,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,23,23,cost,10.05934,125.13361,74.5,4,edge_1,cloud_0,0
667,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,24,24,latency,12.86408,90.38718,40.0,5,edge_0,cloud_0,0
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,25,25,reliability,13.38068,113.22914,54.0,1,edge_1,cloud_0,1
667,mixed,295,0.58508,edge_1,edge_1-edge_2,2,1,26,26,cost,30.274,120.7206,71.5,2,edge_2,cloud_0,0
667,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,27,27,latency,35.30913,115.22825,37.0,3,edge_3,cloud_0,1
667,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,28,28,reliability,19.4059,114.64367,58.5,4,edge_0,cloud_0,0
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,29,29,cost,20.26374,143.42452,76.0,5,edge_0,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,30,30,latency,23.73777,88.40211,34.0,1,edge_4,cloud_0,0
667,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,31,31,reliability,47.72297,135.57526,55.5,2,edge_3,cloud_0,1
667,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,32,32,cost,26.61439,132.39398,73.0,3,edge_0,cloud_0,0
667,mixed,284,0.59544,edge_3,edge_2-edge_3,3,2,33,33,latency,11.30075,93.29505,38.5,4,edge_0,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,34,34,reliability,8.93129,105.30177,60.0,5,edge_4,cloud_0,0
667,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,35,35,cost,20.89608,140.50565,70.0,1,edge_3,cloud_0,0
667,normal,-1,0.0,,,-1,-1,36,36,latency,8.67055,83.52085,35.5,2,edge_4,cloud_0,0
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,37,37,reliability,13.99621,112.60191,57.0,3,edge_0,cloud_0,0
667,mixed,284,0.59544,edge_3,edge_2-edge_3,3,2,38,38,cost,25.54245,133.66518,74.5,4,edge_4,cloud_0,0
667,normal,-1,0.0,,,-1,-1,39,39,latency,12.78414,86.40707,40.0,5,edge_3,cloud_0,0
667,normal,-1,0.0,,,-1,-1,40,40,reliability,13.96374,106.228,54.0,1,edge_4,cloud_0,0
667,normal,-1,0.0,,,-1,-1,41,41,cost,14.5153,117.86532,71.5,2,edge_0,cloud_0,0
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,42,42,latency,23.58957,109.8596,37.0,3,edge_1,cloud_0,0
667,normal,-1,0.0,,,-1,-1,43,43,reliability,18.04322,107.59271,58.5,4,edge_3,cloud_0,1
667,mixed,280,0.36739,edge_0,edge_0-edge_1,3,2,44,44,cost,13.01107,129.31837,76.0,5,edge_4,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,45,45,latency,9.3107,81.92119,34.0,1,edge_1,cloud_0,0
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,46,46,reliability,10.63273,121.84281,55.5,2,edge_1,cloud_0,1
667,normal,-1,0.0,,,-1,-1,47,47,cost,9.84151,119.66379,73.0,3,edge_3,cloud_0,0
667,mixed,295,0.58508,edge_1,edge_1-edge_2,2,1,48,48,latency,28.55545,86.86121,38.5,4,edge_2,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,49,49,reliability,18.59289,110.53787,60.0,5,edge_1,cloud_0,1
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,50,50,cost,19.02736,140.18949,70.0,1,edge_1,cloud_0,0
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,51,51,latency,21.09176,104.2114,35.5,2,edge_2,cloud_0,0
667,link_congestion,253,0.37009,edge_2,edge_1-edge_2,2,1,52,52,reliability,20.59805,102.22678,57.0,3,edge_2,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,53,53,cost,28.57108,134.13041,74.5,4,edge_1,cloud_0,0
667,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,54,54,latency,30.30874,98.52462,40.0,5,edge_0,cloud_0,0
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,55,55,reliability,7.8129,116.46456,54.0,1,edge_1,cloud_0,1
667,normal,-1,0.0,,,-1,-1,56,56,cost,7.59297,103.62809,71.5,2,edge_2,cloud_0,0
667,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,57,57,latency,24.65566,111.84163,37.0,3,edge_1,cloud_0,1
667,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,58,58,reliability,15.70495,113.77444,58.5,4,edge_0,cloud_0,0
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,59,59,cost,17.69804,144.60186,76.0,5,edge_0,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,60,60,latency,20.60017,83.18261,34.0,1,edge_4,cloud_0,0
667,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,61,61,reliability,44.59401,134.01019,55.5,2,edge_1,cloud_0,1
667,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,62,62,cost,24.8469,133.22504,73.0,3,edge_0,cloud_0,0
667,normal,-1,0.0,,,-1,-1,63,63,latency,18.97696,87.01678,38.5,4,edge_0,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,64,64,reliability,30.34787,114.44091,60.0,5,edge_4,cloud_0,0
667,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,65,65,cost,63.80558,161.96322,70.0,1,edge_1,cloud_0,0
667,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,66,66,latency,9.69378,83.1381,35.5,2,edge_4,cloud_0,0
667,mixed,284,0.59544,edge_3,edge_2-edge_3,3,2,67,67,reliability,16.94025,111.62436,57.0,3,edge_0,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,68,68,cost,14.08524,123.79103,74.5,4,edge_4,cloud_0,0
667,normal,-1,0.0,,,-1,-1,69,69,latency,12.06931,85.00834,40.0,5,edge_3,cloud_0,0
667,normal,-1,0.0,,,-1,-1,70,70,reliability,12.16559,101.51849,54.0,1,edge_4,cloud_0,0
667,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,71,71,cost,20.82801,123.27055,71.5,2,edge_0,cloud_0,0
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,72,72,latency,22.13245,108.25395,37.0,3,edge_4,cloud_0,1
667,normal,-1,0.0,,,-1,-1,73,73,reliability,17.98778,107.12706,58.5,4,edge_3,cloud_0,1
667,normal,-1,0.0,,,-1,-1,74,74,cost,19.45358,128.61921,76.0,5,edge_4,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,75,75,latency,31.29152,93.81277,34.0,1,edge_1,cloud_0,0
667,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,76,76,reliability,29.54213,130.34275,55.5,2,edge_4,cloud_0,1
667,normal,-1,0.0,,,-1,-1,77,77,cost,6.12554,118.05302,73.0,3,edge_3,cloud_0,0
667,normal,-1,0.0,,,-1,-1,78,78,latency,8.32789,74.83305,38.5,4,edge_2,cloud_0,0
667,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,79,79,reliability,14.15678,115.18287,60.0,5,edge_1,cloud_0,1
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,0,0,latency,8.69437,82.39007,34.0,1,edge_4,cloud_0,0
668,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,1,1,reliability,22.47826,125.94295,55.5,2,edge_1,cloud_0,1
668,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,2,2,cost,13.8656,121.49444,73.0,3,edge_0,cloud_0,0
668,normal,-1,0.0,,,-1,-1,3,3,latency,11.25329,83.98142,38.5,4,edge_0,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,4,4,reliability,18.59063,106.91775,60.0,5,edge_4,cloud_0,1
668,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,5,5,cost,40.24388,146.64333,70.0,1,edge_1,cloud_0,0
668,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,6,6,latency,24.17223,89.22476,35.5,2,edge_4,cloud_0,0
668,normal,-1,0.0,,,-1,-1,7,7,reliability,18.17971,104.94067,57.0,3,edge_0,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,8,8,cost,26.81576,129.16895,74.5,4,edge_4,cloud_0,0
668,normal,-1,0.0,,,-1,-1,9,9,latency,21.4227,73.84642,40.0,5,edge_3,cloud_0,0
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,10,10,reliability,33.60059,118.38696,54.0,1,edge_4,cloud_0,0
668,normal,-1,0.0,,,-1,-1,11,11,cost,6.71364,114.93394,71.5,2,edge_0,cloud_0,0
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,12,12,latency,12.54803,107.31806,37.0,3,edge_4,cloud_0,0
668,normal,-1,0.0,,,-1,-1,13,13,reliability,9.53687,84.8284,58.5,4,edge_3,cloud_0,0
668,normal,-1,0.0,,,-1,-1,14,14,cost,11.1382,126.53492,76.0,5,edge_4,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,15,15,latency,17.94235,86.30343,34.0,1,edge_1,cloud_0,0
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,16,16,reliability,20.99103,126.77188,55.5,2,edge_4,cloud_0,1
668,normal,-1,0.0,,,-1,-1,17,17,cost,14.66368,104.11707,73.0,3,edge_3,cloud_0,0
668,link_congestion,253,0.37009,edge_2,edge_1-edge_2,2,1,18,18,latency,21.09625,70.62338,38.5,4,edge_2,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,19,19,reliability,26.49121,118.54351,60.0,5,edge_1,cloud_0,1
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,20,20,cost,28.98257,144.28073,70.0,1,edge_4,cloud_0,0
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,21,21,latency,31.00684,105.68587,35.5,2,edge_2,cloud_0,1
668,normal,-1,0.0,,,-1,-1,22,22,reliability,5.40761,78.34555,57.0,3,edge_2,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,23,23,cost,9.7044,124.52246,74.5,4,edge_1,cloud_0,0
668,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,24,24,latency,12.33334,92.6813,40.0,5,edge_0,cloud_0,0
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,25,25,reliability,14.69741,117.41386,54.0,1,edge_1,cloud_0,1
668,mixed,295,0.58508,edge_1,edge_1-edge_2,2,1,26,26,cost,27.6863,111.45945,71.5,2,edge_2,cloud_0,0
668,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,27,27,latency,34.43149,111.26403,37.0,3,edge_3,cloud_0,1
668,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,28,28,reliability,20.07553,111.36357,58.5,4,edge_0,cloud_0,0
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,29,29,cost,21.91809,144.02097,76.0,5,edge_0,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,30,30,latency,23.53449,87.3455,34.0,1,edge_4,cloud_0,0
668,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,31,31,reliability,48.29898,134.29265,55.5,2,edge_3,cloud_0,1
668,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,32,32,cost,27.40473,133.2686,73.0,3,edge_0,cloud_0,0
668,normal,-1,0.0,,,-1,-1,33,33,latency,4.82404,82.3558,38.5,4,edge_0,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,34,34,reliability,9.09056,106.72913,60.0,5,edge_4,cloud_0,1
668,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,35,35,cost,21.05986,136.81821,70.0,1,edge_3,cloud_0,0
668,normal,-1,0.0,,,-1,-1,36,36,latency,9.59171,85.72955,35.5,2,edge_4,cloud_0,0
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,37,37,reliability,14.38523,108.61339,57.0,3,edge_0,cloud_0,0
668,mixed,295,0.58508,edge_1,edge_1-edge_2,2,1,38,38,cost,29.11089,137.67697,74.5,4,edge_4,cloud_0,0
668,normal,-1,0.0,,,-1,-1,39,39,latency,13.00218,71.92567,40.0,5,edge_3,cloud_0,0
668,normal,-1,0.0,,,-1,-1,40,40,reliability,13.96642,104.65267,54.0,1,edge_4,cloud_0,0
668,normal,-1,0.0,,,-1,-1,41,41,cost,15.73765,120.93823,71.5,2,edge_0,cloud_0,0
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,42,42,latency,24.72078,108.78504,37.0,3,edge_1,cloud_0,1
668,normal,-1,0.0,,,-1,-1,43,43,reliability,18.44543,89.71309,58.5,4,edge_3,cloud_0,0
668,mixed,280,0.36739,edge_0,edge_0-edge_1,3,2,44,44,cost,10.51097,128.71691,76.0,5,edge_4,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,45,45,latency,9.79177,86.40015,34.0,1,edge_1,cloud_0,0
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,46,46,reliability,12.17479,120.66785,55.5,2,edge_1,cloud_0,1
668,normal,-1,0.0,,,-1,-1,47,47,cost,9.53386,102.17705,73.0,3,edge_3,cloud_0,0
668,mixed,295,0.58508,edge_1,edge_1-edge_2,2,1,48,48,latency,27.82397,77.5129,38.5,4,edge_2,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,49,49,reliability,17.45537,110.40924,60.0,5,edge_1,cloud_0,1
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,50,50,cost,20.66052,136.76418,70.0,1,edge_1,cloud_0,0
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,51,51,latency,23.60776,98.42889,35.5,2,edge_2,cloud_0,0
668,link_congestion,253,0.37009,edge_2,edge_1-edge_2,2,1,52,52,reliability,20.59654,89.12551,57.0,3,edge_2,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,53,53,cost,26.92916,131.19526,74.5,4,edge_1,cloud_0,0
668,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,54,54,latency,32.32657,101.82897,40.0,5,edge_0,cloud_0,0
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,55,55,reliability,9.11186,113.39536,54.0,1,edge_1,cloud_0,1
668,normal,-1,0.0,,,-1,-1,56,56,cost,7.26497,96.16222,71.5,2,edge_2,cloud_0,0
668,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,57,57,latency,26.13738,104.86501,37.0,3,edge_1,cloud_0,1
668,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,58,58,reliability,15.41041,109.90566,58.5,4,edge_0,cloud_0,0
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,59,59,cost,18.85292,143.44444,76.0,5,edge_0,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,60,60,latency,20.60794,86.32236,34.0,1,edge_4,cloud_0,0
668,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,61,61,reliability,45.27195,135.7253,55.5,2,edge_1,cloud_0,1
668,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,62,62,cost,26.07185,130.03594,73.0,3,edge_0,cloud_0,0
668,normal,-1,0.0,,,-1,-1,63,63,latency,19.86762,89.40514,38.5,4,edge_0,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,64,64,reliability,29.47627,114.58157,60.0,5,edge_4,cloud_0,1
668,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,65,65,cost,63.73659,158.05916,70.0,1,edge_1,cloud_0,0
668,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,66,66,latency,9.69804,82.90557,35.5,2,edge_4,cloud_0,0
668,normal,-1,0.0,,,-1,-1,67,67,reliability,8.09972,104.14449,57.0,3,edge_0,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,68,68,cost,12.87792,123.33649,74.5,4,edge_4,cloud_0,0
668,normal,-1,0.0,,,-1,-1,69,69,latency,10.82446,64.80283,40.0,5,edge_3,cloud_0,0
668,normal,-1,0.0,,,-1,-1,70,70,reliability,13.09539,103.69776,54.0,1,edge_4,cloud_0,0
668,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,71,71,cost,21.69734,123.55821,71.5,2,edge_0,cloud_0,0
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,72,72,latency,23.81918,108.66598,37.0,3,edge_4,cloud_0,1
668,normal,-1,0.0,,,-1,-1,73,73,reliability,17.73414,92.36203,58.5,4,edge_3,cloud_0,0
668,normal,-1,0.0,,,-1,-1,74,74,cost,19.04191,128.75019,76.0,5,edge_4,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,75,75,latency,28.9942,91.97294,34.0,1,edge_1,cloud_0,0
668,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,76,76,reliability,32.28538,132.19659,55.5,2,edge_4,cloud_0,1
668,normal,-1,0.0,,,-1,-1,77,77,cost,5.90211,96.65642,73.0,3,edge_3,cloud_0,0
668,normal,-1,0.0,,,-1,-1,78,78,latency,7.78047,62.77253,38.5,4,edge_2,cloud_0,0
668,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,79,79,reliability,12.53237,110.49723,60.0,5,edge_1,cloud_0,1
669,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,0,0,latency,9.28423,77.49403,34.0,1,edge_4,cloud_0,0
669,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,1,1,reliability,20.03028,119.32925,55.5,2,edge_1,cloud_0,1
669,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,2,2,cost,14.20867,122.21769,73.0,3,edge_0,cloud_0,0
669,normal,-1,0.0,,,-1,-1,3,3,latency,11.62295,84.64193,38.5,4,edge_0,cloud_0,0
669,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,4,4,reliability,17.91286,110.71365,60.0,5,edge_4,cloud_0,1
669,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,5,5,cost,37.16093,140.30438,70.0,1,edge_1,cloud_0,0
669,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,6,6,latency,24.70957,91.51692,35.5,2,edge_4,cloud_0,0
669,normal,-1,0.0,,,-1,-1,7,7,reliability,19.19405,107.85417,57.0,3,edge_0,cloud_0,0
669,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,8,8,cost,26.91042,126.43516,74.5,4,edge_4,cloud_0,0
669,normal,-1,0.0,,,-1,-1,9,9,latency,21.84782,76.10121,40.0,5,edge_3,cloud_0,0
669,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,10,10,reliability,37.01794,120.00473,54.0,1,edge_4,cloud_0,0
669,normal,-1,0.0,,,-1,-1,11,11,cost,6.03961,114.06041,71.5,2,edge_0,cloud_0,0
669,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,12,12,latency,12.96847,104.4109,37.0,3,edge_4,cloud_0,1
669,normal,-1,0.0,,,-1,-1,13,13,reliability,9.91471,90.95913,58.5,4,edge_3,cloud_0,0
669,normal,-1,0.0,,,-1,-1,14,14,cost,11.34541,127.62316,76.0,5,edge_4,cloud_0,0
669,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,15,15,latency,17.33001,84.7259,34.0,1,edge_1,cloud_0,0
669,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,16,16,reliability,23.0886,125.2151,55.5,2,edge_4,cloud_0,1
669,normal,-1,0.0,,,-1,-1,17,17,cost,15.19242,103.97691,73.0,3,edge_3,cloud_0,0
669,link_congestion,253,0.37009,edge_2,edge_1-edge_2,2,1,18,18,latency,19.69568,71.72506,38.5,4,edge_2,cloud_0,0
669,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,19,19,reliability,24.83997,115.39768,60.0,5,edge_1,cloud_0,1
669,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,20,20,cost,32.11106,147.25031,70.0,1,edge_4,cloud_0,0
669,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,21,21,latency,34.21474,109.31564,35.5,2,edge_2,cloud_0,1
669,normal,-1,0.0,,,-1,-1,22,22,reliability,5.87658,79.29123,57.0,3,edge_2,cloud_0,0
669,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,23,23,cost,9.83372,120.7003,74.5,4,edge_1,cloud_0,0
669,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,24,24,latency,12.56004,93.26093,40.0,5,edge_0,cloud_0,0
669,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,25,25,reliability,16.50293,118.48775,54.0,1,edge_1,cloud_0,1
669,mixed,295,0.58508,edge_1,edge_1-edge_2,2,1,26,26,cost,25.51145,108.14923,71.5,2,edge_2,cloud_0,0
669,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,27,27,latency,30.78784,105.54509,37.0,3,edge_3,cloud_0,1
669,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,28,28,reliability,20.88692,110.43618,58.5,4,edge_0,cloud_0,0
669,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,29,29,cost,23.85567,142.42155,76.0,5,edge_0,cloud_0,0
669,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,30,30,latency,21.5646,80.3619,34.0,1,edge_4,cloud_0,0
669,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,31,31,reliability,43.29591,127.94563,55.5,2,edge_3,cloud_0,1
669,node_overload,240,0.51307,edge_0,edge_0-edge_1,2,1,32,32,cost,27.43214,130.45158,73.0,3,edge_0,cloud_0,0
669,normal,-1,0.0,,,-1,-1,33,33,latency,5.50552,80.41876,38.5,4,edge_0,cloud_0,0
669,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,34,34,reliability,8.66625,107.47347,60.0,5,edge_4,cloud_0,1
669,mixed,277,0.47761,edge_4,edge_3-edge_4,4,3,35,35,cost,19.01211,134.42191,70.0,1,edge_3,cloud_0,0
669,normal,-1,0.0,,,-1,-1,36,36,latency,9.17018,83.58026,35.5,2,edge_4,cloud_0,0
669,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,37,37,reliability,17.07789,109.86889,57.0,3,edge_0,cloud_0,0
669,mixed,295,0.58508,edge_1,edge_1-edge_2,2,1,38,38,cost,25.72689,133.70822,74.5,4,edge_4,cloud_0,0
669,normal,-1,0.0,,,-1,-1,39,39,latency,13.55937,70.57458,40.0,5,edge_3,cloud_0,0
669,normal,-1,0.0,,,-1,-1,40,40,reliability,14.50163,104.37208,54.0,1,edge_4,cloud_0,0
669,normal,-1,0.0,,,-1,-1,41,41,cost,16.57043,120.5409,71.5,2,edge_0,cloud_0,0
669,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,42,42,latency,27.90454,109.26074,37.0,3,edge_1,cloud_0,1
669,normal,-1,0.0,,,-1,-1,43,43,reliability,19.4763,90.53822,58.5,4,edge_3,cloud_0,0
669,normal,-1,0.0,,,-1,-1,44,44,cost,5.47209,124.56813,76.0,5,edge_4,cloud_0,0
669,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,45,45,latency,9.00999,80.89938,34.0,1,edge_1,cloud_0,0
669,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,46,46,reliability,13.1926,123.62136,55.5,2,edge_1,cloud_0,1
669,normal,-1,0.0,,,-1,-1,47,47,cost,9.76636,101.83026,73.0,3,edge_3,cloud_0,0
669,mixed,295,0.58508,edge_1,edge_1-edge_2,2,1,48,48,latency,24.7072,77.41547,38.5,4,edge_2,cloud_0,0
669,node_overload,234,0.38322,edge_4,edge_4-edge_0,4,3,49,49,reliability,17.54515,112.0676,60.0,5,edge_1,cloud_0,1
669,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,50,50,cost,23.43498,141.35451,70.0,1,edge_1,cloud_0,0
669,burst,222,0.44507,edge_0,edge_0-edge_1,3,2,51,51,latency,27.08413,103.18927,35.5,2,edge_2,cloud_0,0
