time,src,dst,delay_ms,bandwidth,loss,jitter_ms,queue_delay_ms,bandwidth_util
95,access_0,edge_0,15.01913,45.17314,0.005929,1.174,2.30934,0.54914
95,access_0,edge_1,14.17537,43.97934,0.002333,1.3705,2.3551,0.59336
95,access_0,edge_2,13.71583,45.75751,0.004356,1.05241,2.02583,0.5275
95,access_0,edge_3,12.39169,45.04199,0.0,1.12131,1.9222,0.554
95,access_0,edge_4,14.68599,43.73618,0.00355,1.39533,2.47697,0.60236
95,access_1,edge_0,14.24757,44.08647,0.004372,1.32341,2.35127,0.58939
95,access_1,edge_1,15.22544,45.13601,0.003749,1.41748,2.34693,0.55052
95,access_1,edge_2,14.52837,45.13632,0.002509,1.17785,2.23943,0.55051
95,access_1,edge_3,15.62257,43.92549,0.003281,1.42399,2.60426,0.59535
95,access_1,edge_4,13.18323,44.85896,0.0,1.26409,2.07001,0.56078
95,edge_0,cloud_0,47.76619,64.31263,0.005487,4.18242,7.23357,0.54085
95,edge_1,cloud_0,49.05776,63.89303,0.003745,3.99443,7.57984,0.55182
95,edge_2,cloud_0,55.03154,61.32628,0.006,4.79336,9.53685,0.61892
95,edge_3,cloud_0,50.33763,64.5905,0.004919,4.49944,7.52058,0.53358
95,edge_4,cloud_0,53.24296,63.63909,0.003597,4.36728,8.32547,0.55846
95,edge_0,edge_1,16.03755,45.51794,0.005543,1.28606,2.40859,0.53637
95,edge_1,edge_2,13.83211,45.17555,0.00533,1.02058,2.12648,0.54905
95,edge_2,edge_3,12.08365,44.21047,0.007166,1.13416,1.97862,0.5848
95,edge_3,edge_4,13.7191,44.66709,0.004017,1.30267,2.18145,0.56789
95,edge_4,edge_0,13.31177,45.85349,0.003646,0.92192,1.9529,0.52394
96,access_0,edge_0,12.13847,44.28413,0.003547,1.32158,1.97832,0.58207
96,access_0,edge_1,12.73371,45.43461,0.002858,1.07672,1.92341,0.53946
96,access_0,edge_2,13.36871,45.50404,0.002823,1.05405,2.0097,0.53689
96,access_0,edge_3,11.90189,42.43189,0.005512,1.08525,2.16838,0.65067
96,access_0,edge_4,11.98762,45.40053,6.6e-05,0.90036,1.81495,0.54072
96,access_1,edge_0,13.90373,44.9709,0.003482,1.16776,2.167,0.55663
96,access_1,edge_1,14.38117,44.75361,0.003184,1.30719,2.27382,0.56468
96,access_1,edge_2,13.59306,45.03425,0.004699,1.17359,2.10965,0.55429
96,access_1,edge_3,14.92361,44.00352,0.0028,1.19542,2.47567,0.59246
96,access_1,edge_4,14.35775,44.53659,0.00042,1.1785,2.30243,0.57272
96,edge_0,cloud_0,51.91387,63.7176,0.003305,4.17417,8.0878,0.5564
96,edge_1,cloud_0,49.86112,63.05462,0.005932,4.34683,8.00999,0.57374
96,edge_2,cloud_0,53.25812,61.65108,0.006069,4.58822,9.10289,0.61043
96,edge_3,cloud_0,51.11409,62.94567,0.005168,4.32797,8.25204,0.57658
96,edge_4,cloud_0,51.30118,63.16169,0.004807,4.42229,8.20112,0.57094
96,edge_0,edge_1,13.64497,46.22178,0.00088,1.27483,1.94967,0.5103
96,edge_1,edge_2,13.02904,44.22857,0.006318,1.00712,2.13097,0.58413
96,edge_2,edge_3,13.30854,45.86942,0.007183,1.00333,1.95022,0.52335
96,edge_3,edge_4,13.41681,44.47153,0.00363,1.06064,2.16059,0.57513
96,edge_4,edge_0,12.10874,45.10628,0.003674,1.17362,1.87024,0.55162
97,access_0,edge_0,12.45496,45.48159,0.004965,1.25393,1.87523,0.53772
97,access_0,edge_1,11.66029,45.63827,0.003164,0.71038,1.73664,0.53192
97,access_0,edge_2,14.96455,46.26923,0.004436,1.29607,2.13085,0.50855
97,access_0,edge_3,12.5898,44.21504,0.001334,1.21708,2.0609,0.58463
97,access_0,edge_4,13.99537,44.93231,0.004366,0.82496,2.18688,0.55806
97,access_1,edge_0,13.59523,43.55918,0.004557,1.04328,2.31795,0.60892
97,access_1,edge_1,12.40972,43.53357,0.004229,0.87772,2.11912,0.60987
97,access_1,edge_2,14.2666,44.77574,0.00255,1.09722,2.25243,0.56386
97,access_1,edge_3,13.60168,44.95211,0.004709,1.40159,2.12257,0.55733
97,access_1,edge_4,11.22735,46.07314,0.006043,0.88475,1.62153,0.51581
97,edge_0,cloud_0,51.29533,62.77892,0.004609,4.67338,8.34391,0.58094
97,edge_1,cloud_0,50.50505,63.72908,0.003885,4.49385,7.86408,0.5561
97,edge_2,cloud_0,50.06716,65.15761,0.006521,4.26274,7.27233,0.51876
97,edge_3,cloud_0,54.85492,61.28406,0.004019,5.00288,9.52319,0.62002
97,edge_4,cloud_0,52.30872,62.52043,0.006511,4.45253,8.60773,0.5877
97,edge_0,edge_1,13.42497,44.3242,0.005512,1.14575,2.18241,0.58059
97,edge_1,edge_2,15.46495,45.30103,0.005208,1.28161,2.35738,0.54441
97,edge_2,edge_3,13.69797,45.66934,0.002159,1.1915,2.03571,0.53077
97,edge_3,edge_4,15.13652,42.99029,0.001385,1.69716,2.67004,0.62999
97,edge_4,edge_0,13.05791,46.61855,0.002319,1.20999,1.81205,0.49561
98,access_0,edge_0,12.00325,45.45673,0.003387,0.93972,1.81032,0.53864
98,access_0,edge_1,13.89081,45.61159,0.006211,1.16324,2.07269,0.5329
98,access_0,edge_2,15.05481,44.69391,0.001385,1.05974,2.38965,0.56689
98,access_0,edge_3,14.0345,43.5768,0.00078,1.5539,2.39028,0.60827
98,access_0,edge_4,15.93724,45.07536,0.005258,1.84088,2.46667,0.55276
98,access_1,edge_0,12.44987,45.76917,0.001526,1.06001,1.83734,0.52707
98,access_1,edge_1,14.87867,44.12044,0.00402,1.22859,2.45017,0.58813
98,access_1,edge_2,15.52227,44.02912,0.005993,1.59555,2.57086,0.59151
98,access_1,edge_3,15.20041,44.48918,0.004096,1.33295,2.44503,0.57447
98,access_1,edge_4,10.65861,45.11069,0.004092,0.76036,1.64577,0.55146
98,edge_0,cloud_0,49.83827,65.88361,0.004523,4.26436,6.97422,0.49977
98,edge_1,cloud_0,55.04498,60.46198,0.003857,5.13716,9.88744,0.64152
98,edge_2,cloud_0,54.31409,61.92869,0.002803,5.14723,9.173,0.60317
98,edge_3,cloud_0,51.23542,63.52515,0.005138,4.30106,8.05428,0.56143
98,edge_4,cloud_0,49.7481,65.13252,0.002394,4.13027,7.23512,0.51941
98,edge_0,edge_1,14.28977,43.49889,0.005644,1.217,2.4453,0.61115
98,edge_1,edge_2,13.2099,45.14234,0.001068,1.21087,2.03537,0.55028
98,edge_2,edge_3,11.82199,45.9962,0.003479,0.98599,1.71684,0.51866
98,edge_3,edge_4,12.5319,44.96881,0.006042,1.13911,1.95346,0.55671
98,edge_4,edge_0,11.84514,46.06592,0.003489,1.05018,1.71164,0.51608
99,access_0,edge_0,12.72041,42.64233,0.002633,1.20088,2.28974,0.64288
99,access_0,edge_1,14.83501,44.47974,0.003275,1.35911,2.38771,0.57482
99,access_0,edge_2,12.09311,44.90597,0.002901,0.88964,1.89294,0.55904
99,access_0,edge_3,14.28853,44.53749,0.001577,1.11457,2.29119,0.57269
99,access_0,edge_4,14.81277,44.98762,0.0,1.1576,2.30611,0.55601
99,access_1,edge_0,11.83207,45.32583,0.006649,1.38735,1.80056,0.54349
99,access_1,edge_1,14.7431,45.25254,0.002475,1.10457,2.25476,0.5462
99,access_1,edge_2,13.1948,44.28917,0.000828,1.01508,2.14979,0.58188
99,access_1,edge_3,14.83106,44.69569,0.002844,1.41949,2.35386,0.56683
99,access_1,edge_4,12.68414,46.10295,0.006483,1.23567,1.82801,0.51471
99,edge_0,cloud_0,50.04475,62.56653,0.002628,4.47983,8.21829,0.5865
99,edge_1,cloud_0,53.20308,63.14237,0.002942,4.43456,8.51268,0.57144
99,edge_2,cloud_0,51.71593,63.78782,0.003186,4.63352,8.03038,0.55457
99,edge_3,cloud_0,48.70907,66.12154,0.004283,3.84075,6.73136,0.49355
99,edge_4,cloud_0,50.18151,64.41202,0.005257,3.986,7.56282,0.53825
99,edge_0,edge_1,10.97846,45.88483,0.002051,0.85901,1.60702,0.52278
99,edge_1,edge_2,15.5977,45.85178,0.004102,1.46488,2.28853,0.52401
99,edge_2,edge_3,14.21918,45.05399,0.003151,1.05605,2.20391,0.55356
99,edge_3,edge_4,13.81703,45.17608,0.005943,1.099,2.12409,0.54903
99,edge_4,edge_0,13.24298,44.41289,0.005428,1.39048,2.14065,0.5773
100,access_0,edge_0,13.02815,46.11344,0.00152,1.16892,1.87617,0.51432
100,access_0,edge_1,15.71694,44.39797,0.004473,1.31273,2.54298,0.57785
100,access_0,edge_2,13.52632,44.73725,0.006484,1.22784,2.14095,0.56529
100,access_0,edge_3,14.77275,45.24171,0.006361,1.39801,2.26095,0.5466
100,access_0,edge_4,12.54921,43.56192,0.000538,0.89442,2.13925,0.60882
100,access_1,edge_0,13.38634,45.69925,0.005188,1.22476,1.98525,0.52966
100,access_1,edge_1,15.21974,45.09319,0.003521,1.38955,2.35281,0.5521
100,access_1,edge_2,15.36134,44.83073,0.002507,1.19038,2.41651,0.56182
100,access_1,edge_3,14.11869,45.55819,0.00665,1.35376,2.11451,0.53488
100,access_1,edge_4,12.70665,46.55337,0.003609,1.06662,1.7719,0.49802
100,edge_0,cloud_0,53.73788,61.73289,0.003702,4.69705,9.15271,0.60829
100,edge_1,cloud_0,52.77126,62.6957,0.005043,4.70822,8.61614,0.58312
100,edge_2,cloud_0,49.96237,62.7199,0.005337,4.37239,8.14867,0.58249
100,edge_3,cloud_0,53.70333,62.04982,0.004297,4.75022,9.02223,0.6
100,edge_4,cloud_0,52.9613,64.81753,0.005171,4.51031,7.82455,0.52765
100,edge_0,edge_1,15.71753,43.58563,0.005161,1.50342,2.67549,0.60794
100,edge_1,edge_2,16.36586,44.24553,0.0087,1.67423,2.67385,0.5835
100,edge_2,edge_3,13.47569,44.83278,0.005428,1.06406,2.11959,0.56175
100,edge_3,edge_4,13.60006,45.09207,0.001547,1.06976,2.10258,0.55215
100,edge_4,edge_0,14.18168,43.9227,0.003213,1.38278,2.36448,0.59546
101,access_0,edge_0,14.72917,44.13939,0.000752,1.03928,2.42266,0.58743
101,access_0,edge_1,13.93295,45.04215,0.004559,1.30882,2.16126,0.55399
101,access_0,edge_2,14.50126,45.82592,0.008351,1.25102,2.13155,0.52497
101,access_0,edge_3,13.63596,44.57198,0.005569,1.01169,2.18168,0.57141
101,access_0,edge_4,14.49391,43.58969,0.002715,1.04287,2.46659,0.60779
101,access_1,edge_0,13.02962,45.48897,0.002465,1.00177,1.96076,0.53745
101,access_1,edge_1,15.2936,43.24656,0.00038,1.56516,2.6571,0.6205
101,access_1,edge_2,15.10817,46.10264,0.001753,1.30908,2.1774,0.51472
101,access_1,edge_3,12.01244,46.51194,0.002868,0.89491,1.68025,0.49956
101,access_1,edge_4,12.89955,45.93571,0.001607,1.29782,1.88142,0.5209
101,edge_0,cloud_0,48.49266,63.64032,0.003878,4.27381,7.58224,0.55842
101,edge_1,cloud_0,50.23743,64.42121,0.003159,4.07016,7.56787,0.53801
101,edge_2,cloud_0,52.48344,63.66558,0.00412,4.29468,8.19652,0.55776
101,edge_3,cloud_0,51.9659,64.22072,0.005248,4.20564,7.90452,0.54325
101,edge_4,cloud_0,49.85198,64.40442,0.004868,3.88197,7.51593,0.53845
101,edge_0,edge_1,10.65023,45.69417,0.002791,0.83691,1.58003,0.52985
101,edge_1,edge_2,13.99521,44.34332,0.00363,0.92611,2.27234,0.57988
101,edge_2,edge_3,11.79142,46.03666,0.000637,0.86294,1.70746,0.51716
101,edge_3,edge_4,15.20962,44.20904,0.002606,1.35245,2.4907,0.58485
101,edge_4,edge_0,15.27008,44.72678,0.003785,1.10461,2.41861,0.56567
102,access_0,edge_0,13.9868,43.90147,0.008864,1.35985,2.33506,0.59624
102,access_0,edge_1,15.8322,44.8025,0.00565,1.48952,2.49521,0.56287
102,access_0,edge_2,14.15032,45.43288,0.004229,1.5595,2.13764,0.53952
102,access_0,edge_3,14.1546,45.22261,0.003861,0.88436,2.16915,0.54731
102,access_0,edge_4,13.69361,47.0229,0.005488,0.96443,1.84285,0.48063
102,access_1,edge_0,13.91757,46.54175,0.006357,1.01027,1.94243,0.49845
102,access_1,edge_1,12.5582,45.27317,0.001953,1.04302,1.91792,0.54544
102,access_1,edge_2,12.4277,45.55856,0.002394,1.37591,1.86121,0.53487
102,access_1,edge_3,11.99357,44.8555,0.008303,0.92961,1.88364,0.56091
102,access_1,edge_4,14.15405,43.66232,0.005824,0.92493,2.39809,0.6051
102,edge_0,cloud_0,50.66691,63.5734,0.003492,4.06848,7.94702,0.56017
102,edge_1,cloud_0,51.31651,62.54535,0.004966,4.00076,8.43509,0.58705
102,edge_2,cloud_0,50.94838,63.18323,0.004245,4.55234,8.13669,0.57037
102,edge_3,cloud_0,51.28448,62.09163,0.000495,4.77822,8.60016,0.59891
102,edge_4,cloud_0,47.2145,65.94207,0.00025,3.87993,6.58685,0.49825
102,edge_0,edge_1,13.57395,43.69888,0.001228,1.15219,2.29466,0.60375
102,edge_1,edge_2,13.90862,43.33924,0.005636,1.32824,2.40311,0.61707
102,edge_2,edge_3,12.99931,44.27008,0.003357,1.12324,2.12051,0.58259
102,edge_3,edge_4,15.02962,44.79722,0.004012,1.40429,2.36955,0.56307
102,edge_4,edge_0,13.61398,45.28097,0.00097,1.04163,2.07806,0.54515
103,access_0,edge_0,14.73549,43.18663,0.00389,1.24148,2.56929,0.62272
103,access_0,edge_1,15.2471,44.35579,0.004109,1.26571,2.47363,0.57942
103,access_0,edge_2,14.31701,43.84187,0.005663,1.06065,2.39904,0.59845
103,access_0,edge_3,13.80527,44.02025,0.003031,1.12483,2.28775,0.59184
103,access_0,edge_4,15.30798,45.03116,0.003908,1.01773,2.37629,0.5544
103,access_1,edge_0,14.53704,44.53296,0.001814,1.27597,2.33173,0.57285
103,access_1,edge_1,13.0746,44.09459,0.005522,1.02163,2.15659,0.58909
103,access_1,edge_2,14.26676,45.18748,0.00651,1.35354,2.19154,0.54861
103,access_1,edge_3,10.39914,44.11627,0.002682,1.07094,1.71295,0.58829
103,access_1,edge_4,13.43377,44.19805,0.002476,0.95424,2.20142,0.58526
103,edge_0,cloud_0,51.12304,64.71341,0.005472,4.04367,7.59193,0.53037
103,edge_1,cloud_0,55.07376,62.57951,0.002771,4.62852,9.03892,0.58616
103,edge_2,cloud_0,51.69665,62.567,0.003983,4.39691,8.48939,0.58648
103,edge_3,cloud_0,51.973,62.76236,0.00275,4.43996,8.46044,0.58138
103,edge_4,cloud_0,51.14741,65.52007,0.003552,3.97449,7.29353,0.50928
103,edge_0,edge_1,16.24037,46.03017,0.004939,1.5134,2.35278,0.5174
103,edge_1,edge_2,12.34248,47.37193,0.008035,0.97597,1.61634,0.46771
103,edge_2,edge_3,12.72811,43.48534,0.004424,0.76891,2.17986,0.61165
103,edge_3,edge_4,14.55558,44.54665,0.005578,1.16504,2.33263,0.57235
103,edge_4,edge_0,13.29993,44.63132,0.004944,0.91174,2.11973,0.56921
104,access_0,edge_0,11.11676,46.78073,0.007401,1.1832,1.52398,0.4896
104,access_0,edge_1,12.84894,45.94346,0.007218,0.96232,1.87301,0.52061
104,access_0,edge_2,13.22526,43.92863,0.009274,1.4396,2.2042,0.59524
104,access_0,edge_3,14.92656,44.32877,0.004858,1.3378,2.42581,0.58042
104,access_0,edge_4,15.59223,44.05619,0.0,0.99674,2.57807,0.59051
104,access_1,edge_0,12.687,44.77805,0.001353,1.13701,2.00273,0.56378
104,access_1,edge_1,13.08792,45.19662,0.001293,1.2324,2.00921,0.54827
104,access_1,edge_2,14.14741,45.72078,0.002215,1.15613,2.09496,0.52886
104,access_1,edge_3,14.23874,44.52823,0.004202,1.47747,2.28458,0.57303
104,access_1,edge_4,15.11581,45.89874,0.005463,1.58193,2.21047,0.52227
104,edge_0,cloud_0,50.38394,63.33027,0.001921,4.34844,7.99231,0.56653
104,edge_1,cloud_0,51.20446,63.84648,0.0,4.57353,7.92898,0.55303
104,edge_2,cloud_0,50.9132,63.54878,0.003473,4.40459,7.99483,0.56082
104,edge_3,cloud_0,50.2921,63.79201,0.004067,4.14859,7.80775,0.55446
104,edge_4,cloud_0,53.32098,61.02224,0.007382,4.93266,9.35908,0.62687
104,edge_0,edge_1,13.09708,43.73765,0.006206,0.8842,2.20878,0.60231
104,edge_1,edge_2,11.99815,45.21347,0.001708,0.96333,1.83982,0.54765
104,edge_2,edge_3,15.46823,44.18366,0.00495,1.48292,2.53712,0.58579
104,edge_3,edge_4,12.82934,45.51849,0.004691,0.90941,1.92669,0.53635
104,edge_4,edge_0,12.30139,44.41302,0.004589,0.83695,1.98843,0.5773
105,access_0,edge_0,13.66731,45.24195,0.002219,1.27394,2.09173,0.54659
105,access_0,edge_1,13.07428,44.10433,0.004774,0.68865,2.15522,0.58873
105,access_0,edge_2,14.4053,44.62528,0.005349,1.39369,2.2968,0.56943
105,access_0,edge_3,12.62433,46.30664,0.006136,1.19089,1.79272,0.50716
105,access_0,edge_4,14.77215,43.09546,0.004891,1.17125,2.58965,0.62609
105,access_1,edge_0,12.73402,45.52821,0.002315,0.89687,1.91109,0.53599
105,access_1,edge_1,12.3228,45.29889,0.006938,0.78396,1.87868,0.54449
105,access_1,edge_2,13.3555,44.35986,0.002506,1.21222,2.16618,0.57926
105,access_1,edge_3,12.90485,45.41342,0.00263,1.00476,1.95209,0.54024
105,access_1,edge_4,14.87759,46.05815,0.002482,1.24914,2.15103,0.51636
105,edge_0,cloud_0,53.35868,62.55371,0.004254,4.74628,8.76751,0.58683
105,edge_1,cloud_0,50.45132,62.73638,0.006381,4.42675,8.22233,0.58206
105,edge_2,cloud_0,48.9281,64.20165,0.003896,4.21958,7.44927,0.54375
105,edge_3,cloud_0,53.60312,61.26459,0.001404,4.70088,9.31351,0.62053
105,edge_4,cloud_0,49.28007,65.95838,0.003376,4.09891,6.86913,0.49782
105,edge_0,edge_1,11.0468,46.17323,0.003643,0.91586,1.58399,0.5121
105,edge_1,edge_2,13.72437,43.59975,0.000773,1.31546,2.33419,0.60742
105,edge_2,edge_3,13.22058,45.98363,0.001162,1.15339,1.92168,0.51912
105,edge_3,edge_4,14.36855,46.10918,0.001941,0.92196,2.06983,0.51447
105,edge_4,edge_0,9.63018,46.14187,0.003536,0.7224,1.38399,0.51326
106,access_0,edge_0,14.48738,43.66309,0.002769,1.30277,2.45445,0.60507
106,access_0,edge_1,13.20648,44.73295,0.002333,0.94533,2.09092,0.56545
106,access_0,edge_2,13.62798,44.44991,0.00388,1.01352,2.19765,0.57593
106,access_0,edge_3,13.79996,44.09245,0.004164,1.70625,2.27654,0.58917
106,access_0,edge_4,13.95884,45.24871,0.0,1.58843,2.13537,0.54634
106,access_1,edge_0,15.89965,43.98247,0.006591,1.35223,2.64105,0.59324
106,access_1,edge_1,14.16853,44.1891,0.002139,1.21154,2.32314,0.58559
106,access_1,edge_2,13.61588,45.3701,0.005755,1.00957,2.06577,0.54185
106,access_1,edge_3,12.28905,45.961,0.001671,1.0403,1.78916,0.51996
106,access_1,edge_4,14.18178,44.25696,0.000331,0.92395,2.31533,0.58308
106,edge_0,cloud_0,51.07271,65.42623,0.004714,4.11726,7.31796,0.51173
106,edge_1,cloud_0,50.57209,64.27902,0.003039,4.34922,7.67093,0.54172
106,edge_2,cloud_0,49.19338,65.33674,0.003014,3.72111,7.0809,0.51407
106,edge_3,cloud_0,50.29613,63.81472,0.00234,4.20798,7.80001,0.55386
106,edge_4,cloud_0,49.92161,64.37051,0.005547,3.90732,7.53882,0.53933
106,edge_0,edge_1,14.30275,43.94099,0.003579,1.41008,2.38195,0.59478
106,edge_1,edge_2,15.05715,43.90734,0.005855,1.55476,2.51284,0.59602
106,edge_2,edge_3,14.67232,44.41582,0.000806,1.19527,2.37125,0.57719
106,edge_3,edge_4,14.17927,43.20328,0.003633,1.27986,2.46986,0.6221
106,edge_4,edge_0,15.36815,44.3931,0.0014,1.41167,2.48732,0.57803
107,access_0,edge_0,13.96082,45.33181,0.004288,1.008,2.12364,0.54327
107,access_0,edge_1,13.75745,45.14008,0.003492,1.10893,2.12006,0.55037
107,access_0,edge_2,14.93794,45.31371,0.005077,1.22757,2.27508,0.54394
107,access_0,edge_3,13.27079,45.4216,0.0,0.7356,2.00632,0.53994
107,access_0,edge_4,15.07519,45.58365,0.000996,1.30953,2.25379,0.53394
107,access_1,edge_0,14.93966,45.4737,0.001191,0.81019,2.25056,0.53801
107,access_1,edge_1,14.21591,43.68403,0.006449,1.15952,2.40537,0.6043
107,access_1,edge_2,12.28753,44.48459,0.006531,1.01806,1.97707,0.57464
107,access_1,edge_3,12.09288,45.54465,0.001941,1.08398,1.81281,0.53538
107,access_1,edge_4,14.98719,44.36358,0.003416,1.34369,2.43026,0.57913
107,edge_0,cloud_0,51.86112,63.60976,0.002916,4.39172,8.12053,0.55922
107,edge_1,cloud_0,53.80118,62.29894,0.001609,4.71067,8.94056,0.59349
107,edge_2,cloud_0,50.72729,64.10396,0.00327,4.1897,7.75947,0.5463
107,edge_3,cloud_0,50.4935,64.46973,0.000794,3.73596,7.58851,0.53674
107,edge_4,cloud_0,48.62073,65.97698,0.006679,3.58239,6.77061,0.49733
107,edge_0,edge_1,12.27137,44.91484,0.00355,1.06115,1.91972,0.55871
107,edge_1,edge_2,12.27543,45.48906,0.003095,1.16772,1.84725,0.53744
107,edge_2,edge_3,13.95228,44.07674,0.005203,1.50414,2.30394,0.58975
107,edge_3,edge_4,12.50469,43.22281,0.003282,1.56028,2.17564,0.62138
107,edge_4,edge_0,12.79157,44.16905,0.004975,1.40957,2.10003,0.58633
108,access_0,edge_0,13.92567,45.57411,0.002388,1.01549,2.08331,0.53429
108,access_0,edge_1,14.52973,45.78723,0.005339,1.42585,2.14156,0.5264
108,access_0,edge_2,15.87964,45.33996,0.003503,1.3529,2.41418,0.54296
108,access_0,edge_3,12.61718,43.66952,0.00266,1.10067,2.13676,0.60483
108,access_0,edge_4,13.94651,45.04078,0.003466,1.20145,2.16356,0.55405
108,access_1,edge_0,14.60526,44.17409,0.000446,1.49414,2.39702,0.58614
108,access_1,edge_1,13.70186,44.50777,0.004465,1.06112,2.20134,0.57379
108,access_1,edge_2,14.57023,44.63979,0.002099,1.16874,2.32091,0.5689
108,access_1,edge_3,12.92989,44.74507,0.003502,1.20088,2.0455,0.565
108,access_1,edge_4,15.13002,44.5325,0.001746,1.11405,2.42691,0.57287
108,edge_0,cloud_0,49.5788,63.78031,0.003445,4.13843,7.70126,0.55476
108,edge_1,cloud_0,53.31528,62.09169,0.00458,4.73261,8.9407,0.59891
108,edge_2,cloud_0,52.08982,62.27758,0.0,4.65438,8.66431,0.59405
108,edge_3,cloud_0,49.98611,62.91811,0.003873,4.4888,8.08002,0.5773
108,edge_4,cloud_0,51.63367,62.3507,0.006976,4.76655,8.5608,0.59214
108,edge_0,edge_1,11.68153,45.7707,0.005642,0.9359,1.72376,0.52701
108,edge_1,edge_2,14.32186,45.10422,0.00504,1.46805,2.21237,0.5517
108,edge_2,edge_3,12.85812,43.84806,0.003388,1.05864,2.15376,0.59822
108,edge_3,edge_4,12.91315,44.88858,0.006346,1.24676,2.02363,0.55968
108,edge_4,edge_0,13.12461,46.23715,0.002381,1.0844,1.87322,0.50974
109,access_0,edge_0,12.91626,44.54756,0.005861,0.86245,2.0698,0.57231
109,access_0,edge_1,14.00929,44.63955,0.002816,1.55299,2.23159,0.56891
109,access_0,edge_2,12.81148,45.61624,0.003871,0.83207,1.91102,0.53273
109,access_0,edge_3,13.60373,43.3103,0.003094,1.24609,2.35451,0.61814
109,access_0,edge_4,12.18895,45.46016,0.000616,0.861,1.83789,0.53851
109,access_1,edge_0,12.3882,45.6828,0.004466,0.7788,1.83933,0.53027
109,access_1,edge_1,15.50556,46.33464,0.005191,1.25601,2.19737,0.50612
109,access_1,edge_2,11.74405,45.58257,0.004186,0.97215,1.7559,0.53398
109,access_1,edge_3,14.11667,44.22303,0.005102,1.06387,2.30967,0.58433
109,access_1,edge_4,12.99583,44.75698,0.004449,0.77889,2.05433,0.56456
109,edge_0,cloud_0,52.06567,62.45981,0.000857,4.18405,8.59084,0.58929
109,edge_1,cloud_0,51.32661,63.67342,0.002653,4.64119,8.01291,0.55756
109,edge_2,cloud_0,51.35127,62.94019,0.002584,4.18364,8.29239,0.57673
109,edge_3,cloud_0,51.82885,62.56833,0.002539,4.47323,8.51059,0.58645
109,edge_4,cloud_0,50.83673,63.6728,0.005275,4.30598,7.93667,0.55757
109,edge_0,edge_1,13.82333,45.57509,0.005696,1.26379,2.06786,0.53426
109,edge_1,edge_2,14.10251,45.17221,0.004395,0.82354,2.16854,0.54918
109,edge_2,edge_3,14.12887,44.36895,0.001541,1.50584,2.29029,0.57893
109,edge_3,edge_4,12.06842,46.41307,0.000974,0.98617,1.70046,0.50322
109,edge_4,edge_0,10.87746,45.3062,0.00441,1.11939,1.65751,0.54421
110,access_0,edge_0,12.62033,44.07214,0.005706,1.1822,2.0846,0.58992
110,access_0,edge_1,13.90015,44.20526,0.0,1.18259,2.27681,0.58499
110,access_0,edge_2,13.98731,44.10913,0.001925,1.26169,2.30503,0.58855
110,access_0,edge_3,12.77758,45.08779,0.008763,1.08428,1.97599,0.5523
110,access_0,edge_4,14.46351,43.55021,0.003578,1.33456,2.46734,0.60925
110,access_1,edge_0,12.00441,45.11634,0.002308,1.33793,1.85287,0.55125
110,access_1,edge_1,15.13678,46.78341,0.007311,1.01709,2.07466,0.4895
110,access_1,edge_2,13.71745,44.39587,0.00332,1.21774,2.21977,0.57793
110,access_1,edge_3,13.94453,45.24458,0.005867,1.02188,2.13378,0.5465
110,access_1,edge_4,14.58288,45.528,0.001689,1.15885,2.1886,0.536
110,edge_0,cloud_0,54.14421,61.82711,0.006294,4.55721,9.18457,0.60583
110,edge_1,cloud_0,51.5197,64.20781,0.001996,3.98064,7.84152,0.54359
110,edge_2,cloud_0,51.76445,64.09165,0.00189,4.36422,7.92279,0.54662
110,edge_3,cloud_0,49.75451,64.73036,0.00224,3.69543,7.38253,0.52993
110,edge_4,cloud_0,52.10887,62.73199,0.00327,4.25327,8.49415,0.58217
110,edge_0,edge_1,12.07136,46.10836,0.000863,1.10373,1.73902,0.51451
110,edge_1,edge_2,10.77906,44.21916,0.0,0.99322,1.76403,0.58448
110,edge_2,edge_3,13.20227,44.84666,0.001223,0.79788,2.07468,0.56123
110,edge_3,edge_4,14.39687,45.06718,0.003173,0.94933,2.22948,0.55307
110,edge_4,edge_0,14.24484,44.46388,0.003049,1.01422,2.29506,0.57541
111,access_0,edge_0,13.13656,45.65468,0.008096,1.18533,1.95428,0.53131
111,access_0,edge_1,12.60556,45.33062,0.008205,1.31886,1.91765,0.54331
111,access_0,edge_2,12.05755,46.41286,0.006062,1.12229,1.69895,0.50323
111,access_0,edge_3,12.06038,45.4312,0.001073,0.80196,1.82213,0.53959
111,access_0,edge_4,12.57643,44.73161,0.003449,1.08202,1.99134,0.5655
111,access_1,edge_0,15.50709,44.01074,0.003758,1.30595,2.5713,0.59219
111,access_1,edge_1,12.67223,43.71524,0.003382,1.36036,2.14007,0.60314
111,access_1,edge_2,12.32705,45.95575,0.002793,0.77077,1.79536,0.52016
111,access_1,edge_3,13.58093,44.27833,0.006794,1.30065,2.21423,0.58228
111,access_1,edge_4,12.54082,45.17264,0.005923,1.50611,1.92834,0.54916
111,edge_0,cloud_0,52.65603,63.12637,0.003986,4.72329,8.43132,0.57186
111,edge_1,cloud_0,53.34253,62.97597,0.000336,4.62067,8.59997,0.57579
111,edge_2,cloud_0,53.20514,61.60859,0.001021,4.74266,9.11038,0.61154
111,edge_3,cloud_0,49.83255,64.94856,0.005141,4.03132,7.31451,0.52422
