time,scenario,event_id,severity,affected_node,affected_link,affected_node_position,affected_link_position,node_id,node_type,cpu_util,mem_util,queue_len,available_cpu,available_mem,request_load_on_node,node_degree
55,normal,-1,0.0,,,-1,-1,access_0,access,0.22556,0.27436,0.0,0.77444,0.72564,0.31597,2
55,normal,-1,0.0,,,-1,-1,access_1,access,0.24385,0.25137,0.0,0.75615,0.74863,0.31597,2
55,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.46774,0.50813,18.15493,0.53226,0.49187,0.83922,4
55,link_congestion,10,0.37062,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.47834,0.50795,4.20758,0.52166,0.49205,0.87209,3
55,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,edge_2,edge,0.62542,0.56612,18.95746,0.37458,0.43388,1.29755,4
55,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36963,0.44833,0.0,0.63037,0.55167,0.71866,3
55,mixed,22,0.39821,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.64192,0.60313,20.32229,0.35808,0.39687,1.2796,3
55,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39086,0.47395,0.0,0.60914,0.52605,0.55496,3
56,normal,-1,0.0,,,-1,-1,access_0,access,0.21862,0.25491,0.0,0.78138,0.74509,0.31416,2
56,normal,-1,0.0,,,-1,-1,access_1,access,0.23162,0.26196,0.0,0.76838,0.73804,0.31416,2
56,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.50861,0.51724,18.99233,0.49139,0.48276,0.87625,4
56,link_congestion,10,0.37062,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.47365,0.5218,3.67641,0.52635,0.4782,0.84396,3
56,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,edge_2,edge,0.67616,0.63085,19.82504,0.32384,0.36915,1.31807,4
56,normal,-1,0.0,,,-1,-1,edge_3,edge,0.37656,0.4657,0.0,0.62344,0.5343,0.71359,3
56,mixed,22,0.39821,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.58285,0.56931,16.9133,0.41715,0.43069,1.16361,3
56,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.40527,0.48441,0.0,0.59473,0.51559,0.55271,3
57,normal,-1,0.0,,,-1,-1,access_0,access,0.21724,0.24671,0.0,0.78276,0.75329,0.31149,2
57,normal,-1,0.0,,,-1,-1,access_1,access,0.21646,0.26896,0.0,0.78354,0.73104,0.31149,2
57,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.53778,0.53388,22.38287,0.46222,0.46612,0.89914,4
57,link_congestion,10,0.37062,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.45587,0.49133,4.00847,0.54413,0.50867,0.81584,3
57,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,edge_2,edge,0.63529,0.59577,18.47384,0.36471,0.40423,1.19723,4
57,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36759,0.4517,0.0,0.63241,0.5483,0.70606,3
57,link_congestion,16,0.3327,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.49924,0.51643,2.83254,0.50076,0.48357,0.78842,3
57,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.40254,0.4695,0.0,0.59746,0.5305,0.54936,3
58,normal,-1,0.0,,,-1,-1,access_0,access,0.21817,0.25472,0.0,0.78183,0.74528,0.30814,2
58,normal,-1,0.0,,,-1,-1,access_1,access,0.23405,0.25217,0.0,0.76595,0.74783,0.30814,2
58,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.56027,0.54735,23.3898,0.43973,0.45265,0.89914,4
58,link_congestion,10,0.37062,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.5072,0.53743,4.76648,0.4928,0.46257,0.79525,3
58,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,edge_2,edge,0.68272,0.62225,22.99098,0.31728,0.37775,1.29627,4
58,normal,-1,0.0,,,-1,-1,edge_3,edge,0.34736,0.45321,0.0,0.65264,0.54679,0.69664,3
58,link_congestion,16,0.3327,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.42476,0.47813,0.06449,0.57524,0.52187,0.78089,3
58,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38919,0.47366,0.0,0.61081,0.52634,0.54517,3
59,normal,-1,0.0,,,-1,-1,access_0,access,0.21152,0.25883,0.0,0.78848,0.74117,0.30436,2
59,normal,-1,0.0,,,-1,-1,access_1,access,0.21132,0.26381,0.0,0.78868,0.73619,0.30436,2
59,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.5814,0.54919,25.07034,0.4186,0.45081,0.87625,4
59,link_congestion,10,0.37062,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.44019,0.50151,2.22295,0.55981,0.49849,0.78771,3
59,mixed,28,0.39243,edge_2,edge_2-edge_3,2,1,edge_2,edge,0.63168,0.59679,17.15417,0.36832,0.40321,1.16257,4
59,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36465,0.44432,0.0,0.63535,0.55568,0.68601,3
59,link_congestion,16,0.3327,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.45491,0.51087,1.48222,0.54509,0.48913,0.78842,3
59,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38863,0.46918,0.0,0.61137,0.53082,0.54045,3
60,normal,-1,0.0,,,-1,-1,access_0,access,0.22289,0.25203,0.0,0.77711,0.74797,0.30044,2
60,normal,-1,0.0,,,-1,-1,access_1,access,0.2143,0.27731,0.0,0.7857,0.72269,0.30044,2
60,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.49106,0.51442,21.62364,0.50894,0.48558,0.83922,4
60,link_congestion,10,0.37062,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.46112,0.51219,3.75957,0.53888,0.48781,0.79525,3
60,normal,-1,0.0,,,-1,-1,edge_2,edge,0.41059,0.48283,0.0,0.58941,0.51717,0.67499,4
60,normal,-1,0.0,,,-1,-1,edge_3,edge,0.35486,0.44165,0.0,0.64514,0.55835,0.67499,3
60,link_congestion,16,0.3327,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.48134,0.49247,3.54114,0.51866,0.50753,0.80901,3
60,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.3875,0.4611,0.0,0.6125,0.5389,0.53555,3
61,normal,-1,0.0,,,-1,-1,access_0,access,0.21924,0.24186,0.0,0.78076,0.75814,0.29666,2
61,normal,-1,0.0,,,-1,-1,access_1,access,0.20116,0.23705,0.0,0.79884,0.76295,0.29666,2
61,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.52871,0.55438,23.43661,0.47129,0.44562,0.80219,4
61,link_congestion,10,0.37062,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.48586,0.48337,3.50556,0.51414,0.51663,0.81584,3
61,normal,-1,0.0,,,-1,-1,edge_2,edge,0.41294,0.47297,0.0,0.58706,0.52703,0.66436,4
61,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36286,0.44372,0.0,0.63714,0.55628,0.66436,3
61,link_congestion,16,0.3327,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.44898,0.48718,1.87874,0.55102,0.51282,0.83714,3
61,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38637,0.47171,0.0,0.61363,0.52829,0.53083,3
62,normal,-1,0.0,,,-1,-1,access_0,access,0.22136,0.24697,0.0,0.77864,0.75303,0.29331,2
62,normal,-1,0.0,,,-1,-1,access_1,access,0.21098,0.23572,0.0,0.78902,0.76428,0.29331,2
62,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.51504,0.52656,23.33149,0.48496,0.47344,0.77931,4
62,link_congestion,10,0.37062,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.4522,0.48496,2.57756,0.5478,0.51504,0.84396,3
62,normal,-1,0.0,,,-1,-1,edge_2,edge,0.4125,0.4827,0.0,0.5875,0.5173,0.65494,4
62,normal,-1,0.0,,,-1,-1,edge_3,edge,0.34894,0.44094,0.0,0.65106,0.55906,0.65494,3
62,normal,-1,0.0,,,-1,-1,edge_4,edge,0.37428,0.4504,0.0,0.62572,0.5496,0.65494,3
62,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.3866,0.45521,0.0,0.6134,0.54479,0.52664,3
63,normal,-1,0.0,,,-1,-1,access_0,access,0.23487,0.23802,0.0,0.76513,0.76198,0.29064,2
63,normal,-1,0.0,,,-1,-1,access_1,access,0.20349,0.25298,0.0,0.79651,0.74702,0.29064,2
63,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.5423,0.55101,23.10095,0.4577,0.44899,0.77931,4
63,burst,0,0.30723,edge_1,access_0-edge_1,1,0,edge_1,edge,0.44998,0.49212,1.35565,0.55002,0.50788,0.83782,3
63,normal,-1,0.0,,,-1,-1,edge_2,edge,0.40278,0.47164,0.0,0.59722,0.52836,0.64741,4
63,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36167,0.44309,0.0,0.63833,0.55691,0.64741,3
63,normal,-1,0.0,,,-1,-1,edge_4,edge,0.37569,0.45723,0.0,0.62431,0.54277,0.64741,3
63,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.36435,0.43546,0.0,0.63565,0.56454,0.52329,3
64,normal,-1,0.0,,,-1,-1,access_0,access,0.22929,0.23909,0.0,0.77071,0.76091,0.28883,2
64,normal,-1,0.0,,,-1,-1,access_1,access,0.21588,0.23563,0.0,0.78412,0.76437,0.28883,2
64,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.51972,0.52901,21.97265,0.48028,0.47099,0.80219,4
64,normal,-1,0.0,,,-1,-1,edge_1,edge,0.36177,0.45686,0.0,0.63823,0.54314,0.64234,3
64,normal,-1,0.0,,,-1,-1,edge_2,edge,0.39357,0.45386,0.0,0.60643,0.54614,0.64234,4
64,normal,-1,0.0,,,-1,-1,edge_3,edge,0.34359,0.46286,0.0,0.65641,0.53714,0.64234,3
64,normal,-1,0.0,,,-1,-1,edge_4,edge,0.38273,0.46901,0.0,0.61727,0.53099,0.64234,3
64,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37082,0.44251,0.0,0.62918,0.55749,0.52104,3
65,normal,-1,0.0,,,-1,-1,access_0,access,0.21872,0.24897,0.0,0.78128,0.75103,0.28803,2
65,normal,-1,0.0,,,-1,-1,access_1,access,0.22203,0.24947,0.0,0.77797,0.75053,0.28803,2
65,node_overload,5,0.3818,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.48197,0.50485,17.86317,0.51803,0.49515,0.83922,4
65,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.47085,0.48062,7.93183,0.52915,0.51938,0.98947,3
65,normal,-1,0.0,,,-1,-1,edge_2,edge,0.39079,0.47026,0.0,0.60921,0.52974,0.64009,4
65,normal,-1,0.0,,,-1,-1,edge_3,edge,0.3472,0.44768,0.0,0.6528,0.55232,0.64009,3
65,normal,-1,0.0,,,-1,-1,edge_4,edge,0.40052,0.47329,0.0,0.59948,0.52671,0.64009,3
65,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37856,0.44881,0.0,0.62144,0.55119,0.52004,3
66,normal,-1,0.0,,,-1,-1,access_0,access,0.21097,0.24612,0.0,0.78903,0.75388,0.2883,2
66,normal,-1,0.0,,,-1,-1,access_1,access,0.20644,0.24247,0.0,0.79356,0.75753,0.2883,2
66,mixed,21,0.28507,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.53393,0.53022,10.81765,0.46607,0.46978,1.23381,4
66,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.55859,0.55711,12.99796,0.44141,0.44289,1.10488,3
66,normal,-1,0.0,,,-1,-1,edge_2,edge,0.3964,0.45309,0.0,0.6036,0.54691,0.64085,4
66,normal,-1,0.0,,,-1,-1,edge_3,edge,0.33977,0.45608,0.0,0.66023,0.54392,0.64085,3
66,normal,-1,0.0,,,-1,-1,edge_4,edge,0.35139,0.44803,0.0,0.64861,0.55197,0.64085,3
66,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.36713,0.4649,0.0,0.63287,0.5351,0.52038,3
67,normal,-1,0.0,,,-1,-1,access_0,access,0.2198,0.24775,0.0,0.7802,0.75225,0.28961,2
67,normal,-1,0.0,,,-1,-1,access_1,access,0.20755,0.24677,0.0,0.79245,0.75323,0.28961,2
67,mixed,21,0.28507,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.51175,0.49763,10.27811,0.48825,0.50237,1.14324,4
67,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.62518,0.57232,16.52561,0.37482,0.42768,1.2349,3
67,normal,-1,0.0,,,-1,-1,edge_2,edge,0.4094,0.48115,0.0,0.5906,0.51885,0.64454,4
67,normal,-1,0.0,,,-1,-1,edge_3,edge,0.34607,0.44414,0.0,0.65393,0.55586,0.64454,3
67,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.44024,0.49267,0.43284,0.55976,0.50733,0.82191,3
67,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38685,0.44131,0.0,0.61315,0.55869,0.52202,3
68,normal,-1,0.0,,,-1,-1,access_0,access,0.23262,0.24702,0.0,0.76738,0.75298,0.29188,2
68,normal,-1,0.0,,,-1,-1,access_1,access,0.20307,0.23891,0.0,0.79693,0.76109,0.29188,2
68,normal,-1,0.0,,,-1,-1,edge_0,edge,0.32614,0.4312,0.0,0.67386,0.5688,0.6509,4
68,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.63439,0.56757,17.32413,0.36561,0.43243,1.34272,3
68,link_congestion,13,0.2917,edge_2,access_1-edge_2,1,0,edge_2,edge,0.49461,0.51692,3.00488,0.50539,0.48308,0.82976,4
68,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36598,0.45623,0.0,0.63402,0.54377,0.6509,3
68,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.46426,0.50317,2.17806,0.53574,0.49683,0.85232,3
68,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.40325,0.44478,0.0,0.59675,0.55522,0.52484,3
69,normal,-1,0.0,,,-1,-1,access_0,access,0.21785,0.24875,0.0,0.78215,0.75125,0.29492,2
69,normal,-1,0.0,,,-1,-1,access_1,access,0.22171,0.25781,0.0,0.77829,0.74219,0.29492,2
69,mixed,29,0.27612,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.46786,0.50877,6.95396,0.53214,0.49123,0.97616,4
69,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.59808,0.54088,16.28738,0.40192,0.45912,1.38688,3
69,link_congestion,13,0.2917,edge_2,access_1-edge_2,1,0,edge_2,edge,0.49895,0.5217,4.55195,0.50105,0.4783,0.86282,4
69,normal,-1,0.0,,,-1,-1,edge_3,edge,0.34046,0.43315,0.0,0.65954,0.56685,0.65946,3
69,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.47573,0.5362,2.26214,0.52427,0.4638,0.87308,3
69,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39053,0.45546,0.0,0.60947,0.54454,0.52865,3
70,normal,-1,0.0,,,-1,-1,access_0,access,0.20908,0.2476,0.0,0.79092,0.7524,0.29851,2
70,normal,-1,0.0,,,-1,-1,access_1,access,0.20862,0.25137,0.0,0.79138,0.74863,0.29851,2
70,mixed,29,0.27612,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.46486,0.50587,5.29918,0.53514,0.49413,1.09157,4
70,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.63654,0.56732,17.16713,0.36346,0.43268,1.34651,3
70,mixed,23,0.33804,edge_2,access_1-edge_2,1,0,edge_2,edge,0.52803,0.52789,10.24355,0.47197,0.47211,0.98731,4
70,normal,-1,0.0,,,-1,-1,edge_3,edge,0.33873,0.42887,0.0,0.66127,0.57113,0.66957,3
70,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.44213,0.49579,0.05453,0.55787,0.50421,0.87759,3
70,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.3736,0.45306,0.0,0.6264,0.54694,0.53314,3
71,normal,-1,0.0,,,-1,-1,access_0,access,0.23014,0.25985,0.0,0.76986,0.74015,0.3024,2
71,normal,-1,0.0,,,-1,-1,access_1,access,0.21492,0.24108,0.0,0.78508,0.75892,0.3024,2
71,mixed,29,0.27612,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.53898,0.54914,10.23437,0.46102,0.45086,1.22159,4
71,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.60369,0.58784,16.88274,0.39631,0.41216,1.27632,3
71,mixed,23,0.33804,edge_2,access_1-edge_2,1,0,edge_2,edge,0.61469,0.55863,15.59449,0.38531,0.44137,1.18427,4
71,normal,-1,0.0,,,-1,-1,edge_3,edge,0.33974,0.42758,0.0,0.66026,0.57242,0.6805,3
71,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.47836,0.53211,2.71918,0.52164,0.46789,0.86442,3
71,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39286,0.46315,0.0,0.60714,0.53685,0.538,3
72,normal,-1,0.0,,,-1,-1,access_0,access,0.23072,0.2689,0.0,0.76928,0.7311,0.3024,2
72,normal,-1,0.0,,,-1,-1,access_1,access,0.22494,0.24211,0.0,0.77506,0.75789,0.3024,2
72,mixed,29,0.27612,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.5181,0.53218,8.56957,0.4819,0.46782,1.32941,4
72,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.61613,0.561,16.28381,0.38387,0.439,1.3122,3
72,mixed,23,0.33804,edge_2,access_1-edge_2,1,0,edge_2,edge,0.65889,0.60792,19.143,0.34111,0.39208,1.35892,4
72,normal,-1,0.0,,,-1,-1,edge_3,edge,0.35195,0.44919,0.0,0.64805,0.55081,0.6805,3
72,link_congestion,12,0.24813,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.44125,0.48267,1.26879,0.55875,0.51733,0.83776,3
72,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.36694,0.46071,0.0,0.63306,0.53929,0.538,3
73,normal,-1,0.0,,,-1,-1,access_0,access,0.2162,0.25305,0.0,0.7838,0.74695,0.30629,2
73,normal,-1,0.0,,,-1,-1,access_1,access,0.233,0.25928,0.0,0.767,0.74072,0.30629,2
73,mixed,29,0.27612,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.51044,0.54219,9.81283,0.48956,0.45781,1.37357,4
73,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.62281,0.60849,16.90492,0.37719,0.39151,1.29097,3
73,mixed,23,0.33804,edge_2,access_1-edge_2,1,0,edge_2,edge,0.6287,0.56912,16.44496,0.3713,0.43088,1.35384,4
73,normal,-1,0.0,,,-1,-1,edge_3,edge,0.35669,0.46968,0.0,0.64331,0.53032,0.69143,3
73,link_congestion,47,0.30472,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.45221,0.49467,0.87215,0.54779,0.50533,0.8321,3
73,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37676,0.48661,0.0,0.62324,0.51339,0.54286,3
74,normal,-1,0.0,,,-1,-1,access_0,access,0.23252,0.25783,0.0,0.76748,0.74217,0.30988,2
74,normal,-1,0.0,,,-1,-1,access_1,access,0.24449,0.25082,0.0,0.75551,0.74918,0.30988,2
74,link_congestion,46,0.37155,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.41252,0.47122,0.12223,0.58748,0.52878,0.84413,4
74,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.59327,0.54478,16.29747,0.40673,0.45522,1.21703,3
74,mixed,23,0.33804,edge_2,access_1-edge_2,1,0,edge_2,edge,0.62308,0.5558,16.22265,0.37692,0.4442,1.2985,4
74,normal,-1,0.0,,,-1,-1,edge_3,edge,0.37089,0.4827,0.0,0.62911,0.5173,0.70154,3
74,link_congestion,47,0.30472,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.46433,0.4623,2.9721,0.53567,0.5377,0.88835,3
74,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.37194,0.47385,0.0,0.62806,0.52615,0.54735,3
75,normal,-1,0.0,,,-1,-1,access_0,access,0.23973,0.24943,0.0,0.76027,0.75057,0.31292,2
75,normal,-1,0.0,,,-1,-1,access_1,access,0.22623,0.2824,0.0,0.77377,0.7176,0.31292,2
75,link_congestion,46,0.37155,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.44072,0.5125,2.58146,0.55928,0.4875,0.90038,4
75,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.56896,0.58392,15.90487,0.43104,0.41608,1.23653,3
75,mixed,23,0.33804,edge_2,access_1-edge_2,1,0,edge_2,edge,0.71027,0.57232,21.20701,0.28973,0.42768,1.28207,4
75,normal,-1,0.0,,,-1,-1,edge_3,edge,0.32205,0.42773,0.0,0.67795,0.57227,0.7101,3
75,burst,31,0.32336,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.44108,0.48559,2.48919,0.55892,0.51441,0.84072,3
75,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.40421,0.47151,0.0,0.59579,0.52849,0.55116,3
76,normal,-1,0.0,,,-1,-1,access_0,access,0.23431,0.2592,0.0,0.76569,0.7408,0.31519,2
76,normal,-1,0.0,,,-1,-1,access_1,access,0.2366,0.25314,0.0,0.7634,0.74686,0.31519,2
76,link_congestion,46,0.37155,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.46047,0.52088,3.3353,0.53953,0.47912,0.84413,4
76,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.58633,0.55212,15.75078,0.41367,0.44788,1.28863,3
76,mixed,23,0.33804,edge_2,access_1-edge_2,1,0,edge_2,edge,0.65584,0.59641,18.05861,0.34416,0.40359,1.20955,4
76,normal,-1,0.0,,,-1,-1,edge_3,edge,0.3354,0.44693,0.0,0.6646,0.55307,0.71646,3
76,burst,31,0.32336,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.53175,0.52548,5.87992,0.46825,0.47452,1.23066,3
76,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.40867,0.47992,0.0,0.59133,0.52008,0.55398,3
77,normal,-1,0.0,,,-1,-1,access_0,access,0.24417,0.25122,0.0,0.75583,0.74878,0.3165,2
77,normal,-1,0.0,,,-1,-1,access_1,access,0.23416,0.26197,0.0,0.76584,0.73803,0.3165,2
77,link_congestion,46,0.37155,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.41322,0.47787,1.1958,0.58678,0.52213,0.78788,4
77,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.55849,0.53329,13.38646,0.44151,0.46671,1.2511,3
77,mixed,23,0.33804,edge_2,access_1-edge_2,1,0,edge_2,edge,0.65093,0.59605,20.27845,0.34907,0.40395,1.28243,4
77,normal,-1,0.0,,,-1,-1,edge_3,edge,0.35976,0.43785,0.0,0.64024,0.56215,0.72015,3
77,burst,31,0.32336,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.5243,0.54611,5.3381,0.4757,0.45389,1.16051,3
77,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.3885,0.45808,0.0,0.6115,0.54192,0.55562,3
78,normal,-1,0.0,,,-1,-1,access_0,access,0.2203,0.25975,0.0,0.7797,0.74025,0.31677,2
78,normal,-1,0.0,,,-1,-1,access_1,access,0.22557,0.26247,0.0,0.77443,0.73753,0.31677,2
78,link_congestion,46,0.37155,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.46565,0.51879,4.13708,0.53435,0.48121,0.84413,4
78,mixed,24,0.35006,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.5941,0.58411,14.41722,0.4059,0.41589,1.15494,3
78,mixed,23,0.33804,edge_2,access_1-edge_2,1,0,edge_2,edge,0.60563,0.58176,14.54532,0.39437,0.41824,1.15278,4
78,normal,-1,0.0,,,-1,-1,edge_3,edge,0.36289,0.45363,0.0,0.63711,0.54637,0.72091,3
78,burst,31,0.32336,edge_4,edge_4-edge_0,4,3,edge_4,edge,0.46639,0.47916,2.37147,0.53361,0.52084,0.84072,3
78,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.39694,0.46902,0.0,0.60306,0.53098,0.55596,3
79,normal,-1,0.0,,,-1,-1,access_0,access,0.22049,0.26828,0.0,0.77951,0.73172,0.31597,2
79,normal,-1,0.0,,,-1,-1,access_1,access,0.24402,0.25963,0.0,0.75598,0.74037,0.31597,2
79,node_overload,37,0.35838,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.4575,0.5046,15.9714,0.5425,0.4954,0.83501,4
79,mixed,52,0.3467,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.64554,0.59365,18.91767,0.35446,0.40635,1.30006,3
79,normal,-1,0.0,,,-1,-1,edge_2,edge,0.42791,0.49581,0.0,0.57209,0.50419,0.71866,4
79,mixed,59,0.26078,edge_3,access_1-edge_3,1,0,edge_3,edge,0.45136,0.50269,5.31902,0.54864,0.49731,0.9734,3
79,normal,-1,0.0,,,-1,-1,edge_4,edge,0.36497,0.45377,0.0,0.63503,0.54623,0.71866,3
79,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.38145,0.49328,0.0,0.61855,0.50672,0.55496,3
80,normal,-1,0.0,,,-1,-1,access_0,access,0.23289,0.24251,0.0,0.76711,0.75749,0.31416,2
80,normal,-1,0.0,,,-1,-1,access_1,access,0.23671,0.23674,0.0,0.76329,0.76326,0.31416,2
80,link_congestion,42,0.33998,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.40817,0.46381,0.31482,0.59183,0.53619,0.83845,4
80,mixed,52,0.3467,edge_1,edge_1-edge_2,2,1,edge_1,edge,0.58896,0.5915,16.12812,0.41104,0.4085,1.2111,3
80,burst,36,0.27819,edge_2,access_1-edge_2,1,0,edge_2,edge,0.48159,0.52413,2.75131,0.51841,0.47587,0.83259,4
80,mixed,59,0.26078,edge_3,access_1-edge_3,1,0,edge_3,edge,0.55407,0.52675,12.28453,0.44593,0.47325,1.28459,3
80,normal,-1,0.0,,,-1,-1,edge_4,edge,0.38795,0.47611,0.0,0.61205,0.52389,0.71359,3
80,normal,-1,0.0,,,-1,-1,cloud_0,cloud,0.3996,0.47603,0.0,0.6004,0.52397,0.55271,3
81,normal,-1,0.0,,,-1,-1,access_0,access,0.23167,0.27305,0.0,0.76833,0.72695,0.31149,2
81,normal,-1,0.0,,,-1,-1,access_1,access,0.21147,0.24572,0.0,0.78853,0.75428,0.31149,2
81,link_congestion,42,0.33998,edge_0,edge_0-edge_1,3,2,edge_0,edge,0.43286,0.50205,0.72014,0.56714,0.49795,0.88716,4
81,mixed,55,0.4343,edge_1,access_0-edge_1,1,0,edge_1,edge,0.51668,0.4976,9.95794,0.48332,0.5024,1.00463,3
81,burst,36,0.27819,edge_2,access_1-edge_2,1,0,edge_2,edge,0.52669,0.54362,4.72402,0.47331,0.45638,1.07612,4
81,mixed,59,0.26078,edge_3,access_1-edge_3,1,0,edge_3,edge,0.52752,0.57168,9.42903,0.47248,0.42832,1.13887,3
81,normal,-1,0.0,,,-1,-1,edge_4,edge,0.38162,0.43826,0.0,0.61838,0.56174,0.70606,3
